* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:52:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 74.93 V 74.93 VC, 74.93 VA 74.93 V 22 - 22k UNW 884.1 uV >22k Distortion at 1,000.0 Hz, -2.51 dBFS: Gain: 29.34 dB THD: 0.047 % based on 21 harmonics  [0..22800 Hz] HHD: 0.00052 %  [10 .. 22] N: 0.017 %  [0..22800 Hz] N+D: 40.36 mV A THD+N: 0.050 %  [0..22800 Hz] SNR: 75.4 dB ENOB: 11.6 bits 2nd harmonic 0.044 % -124 deg 3rd harmonic 0.014 % -155 deg 4th harmonic 0.0030 % 179 deg 5th harmonic 0.0027 % -33 deg 6th harmonic 0.00077 % 109 deg 7th harmonic 0.00031 % -7 deg 8th harmonic 0.00019 % 111 deg 9th harmonic 0.00015 % -45 deg 
1734.375000; 1.02728E-4
1740.234375; 1.11003E-4
1746.093750; 1.07645E-4
1751.953125; 1.10860E-4
1757.812500; 1.14129E-4
1763.671875; 1.09799E-4
1769.531250; 1.05470E-4
1775.390625; 1.05834E-4
1781.250000; 1.04808E-4
1787.109375; 1.09913E-4
1792.968750; 1.18027E-4
1798.828125; 1.24709E-4
1804.687500; 1.11555E-4
1810.546875; 1.12385E-4
1816.406250; 1.06571E-4
1822.265625; 1.02373E-4
1828.125000; 1.03338E-4
1833.984375; 1.13623E-4
1839.843750; 1.13597E-4
1845.703125; 1.20129E-4
1851.562500; 1.21974E-4
1857.421875; 1.02252E-4
1863.281250; 9.79706E-5
1869.140625; 9.25263E-5
1875.000000; 9.91322E-5
1880.859375; 1.08740E-4
1886.718750; 1.17646E-4
1892.578125; 1.16587E-4
1898.437500; 1.24073E-4
1904.296875; 1.06463E-4
1910.156250; 1.02228E-4
1916.015625; 1.03024E-4
1921.875000; 9.33114E-5
1927.734375; 1.05587E-4
1933.593750; 1.16302E-4
1939.453125; 1.19213E-4
1945.312500; 1.15270E-4
1951.171875; 1.18387E-4
1957.031250; 1.18252E-4
1962.890625; 1.27280E-4
1968.750000; 1.20844E-4
1974.609375; 1.72028E-4
1980.468750; 2.79273E-4
1986.328125; 8.92953E-4
1992.187500; 8.79659E-3
1998.046875; 3.08102E-2
2003.906250; 2.46594E-2
2009.765625; 3.09200E-3
2015.625000; 5.65873E-4
2021.484375; 2.27377E-4
2027.343750; 1.53846E-4
2033.203125; 1.05658E-4
2039.062500; 1.17356E-4
2044.921875; 1.05987E-4
2050.781250; 1.07247E-4
2056.640625; 1.07053E-4
2062.500000; 1.10690E-4
2068.359375; 9.97007E-5
2074.218750; 1.01952E-4
2080.078125; 1.07647E-4
2085.937500; 1.11257E-4
2091.796875; 1.19077E-4
2097.656250; 1.17781E-4
2103.515625; 1.14565E-4
2109.375000; 1.12652E-4
2115.234375; 1.14131E-4
2121.093750; 1.06938E-4
2126.953125; 1.10844E-4
2132.812500; 9.92017E-5
2138.671875; 9.48329E-5
2144.531250; 1.01988E-4
2150.390625; 1.16467E-4
2156.250000; 1.06127E-4
2162.109375; 1.05580E-4
2167.968750; 1.02742E-4
2173.828125; 1.06136E-4
2179.687500; 1.11309E-4
2185.546875; 1.04420E-4
2191.406250; 1.06641E-4
2197.265625; 1.05576E-4
2203.125000; 1.16564E-4
2208.984375; 1.08209E-4
2214.843750; 1.02662E-4
2220.703125; 1.04651E-4
2226.562500; 1.01208E-4
2232.421875; 1.11419E-4
2238.281250; 1.12835E-4
2244.140625; 1.05004E-4
2250.000000; 1.21979E-4
2255.859375; 1.06239E-4
2261.718750; 9.48263E-5
2267.578125; 9.88060E-5
2273.437500; 9.67179E-5
2279.296875; 1.13069E-4
2285.156250; 1.05320E-4
2291.015625; 1.00758E-4
2296.875000; 1.04582E-4
2302.734375; 1.02900E-4
2308.593750; 9.90089E-5
2314.453125; 1.07754E-4
2320.312500; 1.04376E-4
2326.171875; 1.09309E-4
2332.031250; 9.81765E-5
2337.890625; 1.01325E-4
2343.750000; 1.05106E-4
2349.609375; 1.21133E-4
2355.468750; 1.13902E-4
2361.328125; 1.05124E-4
2367.187500; 1.01084E-4
2373.046875; 9.59701E-5
2378.906250; 9.85583E-5
2384.765625; 1.09066E-4
2390.625000; 1.15002E-4
2396.484375; 1.09765E-4
2402.343750; 1.00225E-4
2408.203125; 8.88787E-5
2414.062500; 1.05485E-4
2419.921875; 1.12098E-4
2425.781250; 1.08030E-4
2431.640625; 1.19651E-4
2437.500000; 1.16068E-4
2443.359375; 1.13409E-4
2449.218750; 1.00078E-4
2455.078125; 1.01510E-4
2460.937500; 9.86552E-5
2466.796875; 1.05651E-4
2472.656250; 1.17790E-4
2478.515625; 1.06733E-4
2484.375000; 9.20447E-5
2490.234375; 9.23989E-5
2496.093750; 1.04485E-4
2501.953125; 1.05847E-4
2507.812500; 1.02309E-4
2513.671875; 1.11027E-4
2519.531250; 1.16586E-4
2525.390625; 9.96309E-5
2531.250000; 1.00761E-4
2537.109375; 1.07590E-4
2542.968750; 1.14452E-4
2548.828125; 1.10244E-4
2554.687500; 1.08537E-4
2560.546875; 1.10117E-4
2566.406250; 1.07226E-4
2572.265625; 1.15942E-4
2578.125000; 1.14702E-4
2583.984375; 1.15217E-4
2589.843750; 1.07956E-4
2595.703125; 1.01560E-4
2601.562500; 1.16675E-4
2607.421875; 1.06040E-4
2613.281250; 9.48469E-5
2619.140625; 1.05510E-4
2625.000000; 1.01059E-4
2630.859375; 1.06329E-4
2636.718750; 1.05934E-4
2642.578125; 1.05475E-4
2648.437500; 9.73943E-5
2654.296875; 9.66018E-5
2660.156250; 9.49577E-5
2666.015625; 1.04759E-4
2671.875000; 1.14082E-4
2677.734375; 1.24252E-4
2683.593750; 1.21424E-4
2689.453125; 1.09295E-4
2695.312500; 1.11465E-4
2701.171875; 1.01298E-4
2707.031250; 1.04410E-4
2712.890625; 1.05456E-4
2718.750000; 1.04137E-4
2724.609375; 1.00183E-4
2730.468750; 9.95663E-5
2736.328125; 1.02446E-4
2742.187500; 1.19163E-4
2748.046875; 1.14076E-4
2753.906250; 1.05496E-4
2759.765625; 1.10569E-4
2765.625000; 1.08140E-4
2771.484375; 1.13504E-4
2777.343750; 9.92602E-5
2783.203125; 1.05325E-4
2789.062500; 1.02576E-4
2794.921875; 1.08863E-4
2800.781250; 1.18803E-4
2806.640625; 1.06708E-4
2812.500000; 1.13251E-4
2818.359375; 1.06179E-4
2824.218750; 1.03328E-4
2830.078125; 1.04449E-4
2835.937500; 1.04312E-4
2841.796875; 9.85538E-5
2847.656250; 1.05835E-4
2853.515625; 1.07042E-4
2859.375000; 1.03624E-4
2865.234375; 1.07740E-4
2871.093750; 1.02948E-4
2876.953125; 1.04043E-4
2882.812500; 1.04725E-4
2888.671875; 1.09838E-4
2894.531250; 1.04066E-4
2900.390625; 1.14439E-4
2906.250000; 1.01084E-4
2912.109375; 1.05498E-4
2917.968750; 1.13643E-4
2923.828125; 1.10981E-4
2929.687500; 1.03566E-4
2935.546875; 9.53088E-5
2941.406250; 9.49556E-5
2947.265625; 1.01218E-4
2953.125000; 1.05072E-4
2958.984375; 1.04339E-4
2964.843750; 9.73023E-5
2970.703125; 9.39679E-5
2976.562500; 1.04638E-4
2982.421875; 1.09052E-4
2988.281250; 1.04219E-4
2994.140625; 5.36871E-3
3000.000000; 1.07358E-2
3005.859375; 5.37204E-3
3011.718750; 1.22662E-4
3017.578125; 1.05207E-4
3023.437500; 1.04218E-4
3029.296875; 1.05503E-4
3035.156250; 1.12716E-4
3041.015625; 1.03238E-4
3046.875000; 1.07594E-4
3052.734375; 1.05837E-4
3058.593750; 9.73237E-5
3064.453125; 9.88721E-5
3070.312500; 1.06786E-4
3076.171875; 1.13121E-4
3082.031250; 1.13095E-4
3087.890625; 1.10578E-4
3093.750000; 1.03893E-4
3099.609375; 1.09893E-4
3105.468750; 1.04678E-4
3111.328125; 1.06900E-4
3117.187500; 1.07518E-4
3123.046875; 1.15563E-4
3128.906250; 1.13400E-4
3134.765625; 1.03021E-4
3140.625000; 1.01795E-4
3146.484375; 9.96817E-5
3152.343750; 1.03349E-4
3158.203125; 1.04598E-4
3164.062500; 1.07258E-4
3169.921875; 1.00209E-4
3175.781250; 9.38651E-5
3181.640625; 1.07310E-4
3187.500000; 1.15743E-4
3193.359375; 1.06248E-4
3199.218750; 1.06597E-4
3205.078125; 1.08232E-4
3210.937500; 1.06997E-4
3216.796875; 9.23783E-5
3222.656250; 1.00082E-4
3228.515625; 1.07449E-4
3234.375000; 1.10505E-4
3240.234375; 1.02711E-4
3246.093750; 1.10673E-4
3251.953125; 1.09132E-4
3257.812500; 1.05405E-4
3263.671875; 1.05778E-4
3269.531250; 1.03653E-4
3275.390625; 1.01636E-4
3281.250000; 1.10277E-4
3287.109375; 1.12201E-4
3292.968750; 1.16940E-4
3298.828125; 1.05810E-4
3304.687500; 9.28718E-5
3310.546875; 9.44739E-5
3316.406250; 1.00870E-4
3322.265625; 1.01246E-4
3328.125000; 9.35082E-5
3333.984375; 1.00183E-4
3339.843750; 1.04841E-4
3345.703125; 1.11193E-4
3351.562500; 1.08486E-4
3357.421875; 1.13643E-4
3363.281250; 1.22339E-4
3369.140625; 1.00180E-4
3375.000000; 1.04441E-4
3380.859375; 1.06969E-4
3386.718750; 1.05075E-4
3392.578125; 1.10037E-4
3398.437500; 1.02650E-4
3404.296875; 9.42617E-5
3410.156250; 1.07615E-4
3416.015625; 1.07410E-4
3421.875000; 1.01577E-4
3427.734375; 1.06900E-4
3433.593750; 1.07741E-4
3439.453125; 1.11623E-4
3445.312500; 1.07232E-4
3451.171875; 1.08037E-4
3457.031250; 9.70219E-5
3462.890625; 9.94490E-5
3468.750000; 1.02682E-4
3474.609375; 9.76277E-5
3480.468750; 9.59382E-5
3486.328125; 1.05377E-4
3492.187500; 1.12975E-4
3498.046875; 1.11668E-4
3503.906250; 1.04713E-4
3509.765625; 1.05404E-4
3515.625000; 1.04447E-4
3521.484375; 1.03711E-4
3527.343750; 1.08917E-4
3533.203125; 1.12434E-4
3539.062500; 1.13999E-4
3544.921875; 1.14415E-4
3550.781250; 1.10131E-4
3556.640625; 1.15044E-4
3562.500000; 1.08875E-4
3568.359375; 1.08173E-4
3574.218750; 1.09122E-4
3580.078125; 1.09632E-4
3585.937500; 1.09737E-4
3591.796875; 1.14958E-4
3597.656250; 1.07345E-4
3603.515625; 9.85013E-5
3609.375000; 8.95072E-5
3615.234375; 9.90026E-5
3621.093750; 1.12178E-4
3626.953125; 1.12480E-4
3632.812500; 1.00213E-4
3638.671875; 1.04850E-4
3644.531250; 1.03715E-4
3650.390625; 9.09358E-5
3656.250000; 9.85999E-5
3662.109375; 1.03545E-4
3667.968750; 9.78848E-5
3673.828125; 1.02958E-4
3679.687500; 1.00745E-4
3685.546875; 1.02772E-4
3691.406250; 9.48769E-5
3697.265625; 1.06468E-4
3703.125000; 1.14263E-4
3708.984375; 1.11059E-4
3714.843750; 1.07448E-4
3720.703125; 1.17830E-4
3726.562500; 1.22620E-4
3732.421875; 1.10530E-4
3738.281250; 9.72220E-5
3744.140625; 9.78712E-5
3750.000000; 9.71546E-5
3755.859375; 1.00823E-4
3761.718750; 1.03646E-4
3767.578125; 1.03279E-4
3773.437500; 1.04466E-4
3779.296875; 1.03071E-4
3785.156250; 1.07204E-4
3791.015625; 1.06430E-4
3796.875000; 1.08256E-4
3802.734375; 1.00752E-4
3808.593750; 1.04976E-4
3814.453125; 9.97487E-5
3820.312500; 9.05445E-5
3826.171875; 9.34464E-5
3832.031250; 9.84836E-5
3837.890625; 9.36533E-5
3843.750000; 9.83882E-5
3849.609375; 1.12971E-4
3855.468750; 1.00001E-4
3861.328125; 1.03442E-4
3867.187500; 1.05735E-4
3873.046875; 1.16066E-4
3878.906250; 1.07614E-4
3884.765625; 1.11982E-4
3890.625000; 1.04618E-4
3896.484375; 1.04353E-4
3902.343750; 1.00286E-4
3908.203125; 1.06788E-4
3914.062500; 1.10525E-4
3919.921875; 1.05859E-4
3925.781250; 1.09550E-4
3931.640625; 1.09123E-4
3937.500000; 1.08268E-4
3943.359375; 9.91197E-5
3949.218750; 9.54121E-5
3955.078125; 9.61523E-5
3960.937500; 1.12173E-4
3966.796875; 1.06994E-4
3972.656250; 1.09568E-4
3978.515625; 1.03006E-4
3984.375000; 1.03931E-4
3990.234375; 2.35305E-4
3996.093750; 1.67909E-3
4001.953125; 2.08909E-3
4007.812500; 5.94214E-4
4013.671875; 1.28574E-4
4019.531250; 1.06471E-4
4025.390625; 1.00358E-4
4031.250000; 1.10615E-4
4037.109375; 1.10949E-4
4042.968750; 1.02491E-4
4048.828125; 1.02536E-4
4054.687500; 9.81204E-5
4060.546875; 8.88099E-5
4066.406250; 9.63984E-5
4072.265625; 1.05398E-4
4078.125000; 1.09024E-4
4083.984375; 1.01921E-4
4089.843750; 1.08338E-4
4095.703125; 1.09869E-4
4101.562500; 9.94641E-5
4107.421875; 1.07136E-4
4113.281250; 1.09491E-4
4119.140625; 1.06859E-4
4125.000000; 1.02689E-4
4130.859375; 1.08941E-4
4136.718750; 1.13468E-4
4142.578125; 1.10212E-4
4148.437500; 1.11292E-4
4154.296875; 1.19574E-4
4160.156250; 1.07575E-4
4166.015625; 9.74476E-5
4171.875000; 1.05372E-4
4177.734375; 1.13085E-4
4183.593750; 1.00752E-4
4189.453125; 9.73230E-5
4195.312500; 9.83078E-5
4201.171875; 9.95990E-5
4207.031250; 1.12341E-4
4212.890625; 1.06683E-4
4218.750000; 9.49267E-5
4224.609375; 1.01899E-4
4230.468750; 1.09158E-4
4236.328125; 1.09789E-4
4242.187500; 1.10853E-4
4248.046875; 1.11226E-4
4253.906250; 1.00095E-4
4259.765625; 9.63049E-5
4265.625000; 1.09958E-4
4271.484375; 9.83203E-5
4277.343750; 9.70061E-5
4283.203125; 1.05363E-4
4289.062500; 1.03084E-4
4294.921875; 1.01025E-4
4300.781250; 1.06865E-4
4306.640625; 1.15882E-4
4312.500000; 1.17419E-4
4318.359375; 1.07096E-4
4324.218750; 1.02755E-4
4330.078125; 1.01962E-4
4335.937500; 9.96882E-5
4341.796875; 1.04303E-4
4347.656250; 9.87524E-5
4353.515625; 9.47003E-5
4359.375000; 9.24766E-5
4365.234375; 1.11512E-4
4371.093750; 1.20944E-4
4376.953125; 1.04604E-4
4382.812500; 1.03983E-4
4388.671875; 1.12913E-4
4394.531250; 1.11737E-4
4400.390625; 1.12673E-4
4406.250000; 1.12169E-4
4412.109375; 1.10067E-4
4417.968750; 1.02206E-4
4423.828125; 9.56436E-5
4429.687500; 1.01698E-4
4435.546875; 1.03459E-4
4441.406250; 1.04329E-4
4447.265625; 1.06949E-4
4453.125000; 1.04371E-4
4458.984375; 1.06572E-4
4464.843750; 1.13214E-4
4470.703125; 1.10128E-4
4476.562500; 1.05617E-4
4482.421875; 1.08976E-4
4488.281250; 9.45007E-5
4494.140625; 1.03686E-4
4500.000000; 9.67387E-5
4505.859375; 1.01211E-4
4511.718750; 9.70620E-5
4517.578125; 9.22791E-5
4523.437500; 1.02532E-4
4529.296875; 9.72917E-5
4535.156250; 1.00843E-4
4541.015625; 1.08273E-4
4546.875000; 1.10129E-4
4552.734375; 1.12198E-4
4558.593750; 1.04705E-4
4564.453125; 1.00748E-4
4570.312500; 1.01359E-4
4576.171875; 1.03896E-4
4582.031250; 1.06687E-4
4587.890625; 1.06642E-4
4593.750000; 9.99615E-5
4599.609375; 1.01415E-4
4605.468750; 9.95614E-5
4611.328125; 1.00761E-4
4617.187500; 1.03182E-4
4623.046875; 1.00189E-4
4628.906250; 1.06358E-4
4634.765625; 1.08786E-4
4640.625000; 1.06864E-4
4646.484375; 9.91346E-5
4652.343750; 1.04979E-4
4658.203125; 1.01463E-4
4664.062500; 1.13941E-4
4669.921875; 1.18558E-4
4675.781250; 1.19373E-4
4681.640625; 1.07967E-4
4687.500000; 1.03373E-4
4693.359375; 1.09448E-4
4699.218750; 1.08904E-4
4705.078125; 1.04836E-4
4710.937500; 9.84456E-5
4716.796875; 9.71331E-5
4722.656250; 1.06434E-4
4728.515625; 9.98233E-5
4734.375000; 9.42899E-5
4740.234375; 1.03001E-4
4746.093750; 1.14457E-4
4751.953125; 1.10926E-4
4757.812500; 1.06111E-4
4763.671875; 9.97855E-5
4769.531250; 9.66787E-5
4775.390625; 1.09963E-4
4781.250000; 1.08673E-4
4787.109375; 1.03446E-4
4792.968750; 1.05115E-4
4798.828125; 1.06749E-4
4804.687500; 1.03695E-4
4810.546875; 9.53176E-5
4816.406250; 1.02802E-4
4822.265625; 1.09140E-4
4828.125000; 9.39415E-5
4833.984375; 9.89285E-5
4839.843750; 1.09728E-4
4845.703125; 1.13731E-4
4851.562500; 1.01388E-4
4857.421875; 9.70841E-5
4863.281250; 9.84517E-5
4869.140625; 1.02375E-4
4875.000000; 1.00497E-4
4880.859375; 9.85561E-5
4886.718750; 9.79856E-5
4892.578125; 9.56608E-5
4898.437500; 1.08443E-4
4904.296875; 1.06563E-4
4910.156250; 1.01827E-4
4916.015625; 9.10938E-5
4921.875000; 1.00719E-4
4927.734375; 1.10483E-4
4933.593750; 1.12745E-4
4939.453125; 1.05140E-4
4945.312500; 1.10640E-4
4951.171875; 1.23281E-4
4957.031250; 1.13723E-4
4962.890625; 1.04463E-4
4968.750000; 1.07395E-4
4974.609375; 1.02828E-4
4980.468750; 9.91291E-5
4986.328125; 1.12907E-4
4992.187500; 5.41740E-4
4998.046875; 1.86132E-3
5003.906250; 1.48919E-3
5009.765625; 2.11437E-4
5015.625000; 1.13237E-4
5021.484375; 1.16606E-4
5027.343750; 1.11967E-4
5033.203125; 1.06687E-4
5039.062500; 1.01480E-4
5044.921875; 1.11432E-4
5050.781250; 1.17320E-4
5056.640625; 1.03192E-4
5062.500000; 1.08050E-4
5068.359375; 1.06116E-4
5074.218750; 1.06037E-4
