* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:04:47 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 1.001 V 1.001 VC, 1.001 VA 1.001 V 22 - 22k UNW 870.7 uV >22k Distortion at 1,000.0 Hz, -40.00 dBFS: Gain: 29.34 dB THD: 0.047 % based on 21 harmonics  [0..22800 Hz] HHD: 0.036 %  [10 .. 22] N: 1.30 %  [0..22800 Hz] N+D: 4.181 mV A THD+N: 1.30 %  [0..22800 Hz] SNR: 37.7 dB ENOB: 13.1 bits 2nd harmonic 0.011 % -81 deg 3rd harmonic 0.010 % -98 deg 4th harmonic 0.011 % 108 deg 5th harmonic 0.0095 % 4 deg 6th harmonic 0.011 % -79 deg 7th harmonic 0.011 % -89 deg 8th harmonic 0.010 % 77 deg 9th harmonic 0.011 % -44 deg 
205.078125; 9.47972E-4
210.937500; 1.32821E-4
216.796875; 1.17368E-4
222.656250; 1.03864E-4
228.515625; 1.04830E-4
234.375000; 1.14507E-4
240.234375; 1.09861E-4
246.093750; 1.21953E-4
251.953125; 1.39449E-4
257.812500; 1.12457E-4
263.671875; 1.20031E-4
269.531250; 1.19592E-4
275.390625; 1.18977E-4
281.250000; 1.30916E-4
287.109375; 1.19341E-4
292.968750; 1.28824E-4
298.828125; 2.17009E-4
304.687500; 1.73448E-4
310.546875; 1.22513E-4
316.406250; 1.20223E-4
322.265625; 1.09883E-4
328.125000; 1.05656E-4
333.984375; 1.12086E-4
339.843750; 1.02379E-4
345.703125; 1.43748E-4
351.562500; 1.64271E-4
357.421875; 1.20793E-4
363.281250; 1.16904E-4
369.140625; 1.17821E-4
375.000000; 9.66251E-5
380.859375; 1.02942E-4
386.718750; 1.22585E-4
392.578125; 1.96223E-4
398.437500; 4.49166E-4
404.296875; 3.31158E-4
410.156250; 1.13222E-4
416.015625; 1.12833E-4
421.875000; 1.22049E-4
427.734375; 1.15189E-4
433.593750; 1.13064E-4
439.453125; 1.10408E-4
445.312500; 1.18575E-4
451.171875; 1.42117E-4
457.031250; 1.29392E-4
462.890625; 1.38574E-4
468.750000; 1.26480E-4
474.609375; 1.13928E-4
480.468750; 1.07548E-4
486.328125; 1.21457E-4
492.187500; 1.49047E-4
498.046875; 2.87638E-4
503.906250; 2.38639E-4
509.765625; 1.13471E-4
515.625000; 1.18623E-4
521.484375; 1.18053E-4
527.343750; 1.03507E-4
533.203125; 1.07744E-4
539.062500; 1.00948E-4
544.921875; 1.04910E-4
550.781250; 1.21753E-4
556.640625; 1.29964E-4
562.500000; 1.16369E-4
568.359375; 1.05309E-4
574.218750; 9.77075E-5
580.078125; 1.02330E-4
585.937500; 9.38859E-5
591.796875; 1.09148E-4
597.656250; 1.29575E-4
603.515625; 1.20487E-4
609.375000; 1.06286E-4
615.234375; 9.69732E-5
621.093750; 1.02493E-4
626.953125; 9.57078E-5
632.812500; 1.04119E-4
638.671875; 1.04413E-4
644.531250; 1.01413E-4
650.390625; 1.13416E-4
656.250000; 9.80631E-5
662.109375; 9.90111E-5
667.968750; 9.73212E-5
673.828125; 1.03090E-4
679.687500; 1.05126E-4
685.546875; 1.14874E-4
691.406250; 1.16869E-4
697.265625; 1.96091E-4
703.125000; 2.04353E-4
708.984375; 1.16380E-4
714.843750; 1.09763E-4
720.703125; 1.13622E-4
726.562500; 1.16550E-4
732.421875; 9.76071E-5
738.281250; 1.04887E-4
744.140625; 9.77929E-5
750.000000; 1.17565E-4
755.859375; 1.04253E-4
761.718750; 1.00243E-4
767.578125; 1.04084E-4
773.437500; 9.48861E-5
779.296875; 1.09268E-4
785.156250; 1.04276E-4
791.015625; 9.74924E-5
796.875000; 1.45624E-4
802.734375; 1.53916E-4
808.593750; 1.02993E-4
814.453125; 1.11554E-4
820.312500; 1.09780E-4
826.171875; 1.14467E-4
832.031250; 1.22108E-4
837.890625; 1.23364E-4
843.750000; 1.28999E-4
849.609375; 1.47614E-4
855.468750; 1.22813E-4
861.328125; 1.14476E-4
867.187500; 1.09981E-4
873.046875; 1.11536E-4
878.906250; 1.23407E-4
884.765625; 1.17886E-4
890.625000; 1.16009E-4
896.484375; 1.35490E-4
902.343750; 1.57096E-4
908.203125; 1.32647E-4
914.062500; 1.48305E-4
919.921875; 1.40706E-4
925.781250; 1.75249E-4
931.640625; 2.01380E-4
937.500000; 2.55463E-4
943.359375; 3.12080E-4
949.218750; 4.67036E-4
955.078125; 6.24461E-4
960.937500; 9.64208E-4
966.796875; 1.55837E-3
972.656250; 2.85403E-3
978.515625; 6.03981E-3
984.375000; 1.69300E-2
990.234375; 9.30839E-2
996.093750; 7.44675E-1
1001.953125; 9.30844E-1
1007.812500; 2.65953E-1
1013.671875; 2.65975E-2
1019.531250; 8.19116E-3
1025.390625; 3.57864E-3
1031.250000; 1.88741E-3
1037.109375; 1.12231E-3
1042.968750; 6.97424E-4
1048.828125; 5.26477E-4
1054.687500; 3.31887E-4
1060.546875; 2.97738E-4
1066.406250; 2.20378E-4
1072.265625; 1.73843E-4
1078.125000; 1.49603E-4
1083.984375; 1.54585E-4
1089.843750; 1.28641E-4
1095.703125; 1.32330E-4
1101.562500; 1.29701E-4
1107.421875; 1.09602E-4
1113.281250; 1.09567E-4
1119.140625; 1.22076E-4
1125.000000; 1.22350E-4
1130.859375; 1.17564E-4
1136.718750; 1.06724E-4
1142.578125; 1.09192E-4
1148.437500; 1.28086E-4
1154.296875; 1.25525E-4
1160.156250; 1.13231E-4
1166.015625; 1.01611E-4
1171.875000; 8.79544E-5
1177.734375; 9.59230E-5
1183.593750; 1.13957E-4
1189.453125; 1.13663E-4
1195.312500; 1.25368E-4
1201.171875; 1.17688E-4
1207.031250; 1.04658E-4
1212.890625; 1.07740E-4
1218.750000; 1.11305E-4
1224.609375; 1.04115E-4
1230.468750; 1.08072E-4
1236.328125; 1.20395E-4
1242.187500; 1.16981E-4
1248.046875; 1.13460E-4
1253.906250; 1.11208E-4
1259.765625; 1.03003E-4
1265.625000; 1.02431E-4
1271.484375; 1.12549E-4
1277.343750; 1.16189E-4
1283.203125; 1.09657E-4
1289.062500; 1.11719E-4
1294.921875; 1.08422E-4
1300.781250; 1.18249E-4
1306.640625; 1.08295E-4
1312.500000; 1.14332E-4
1318.359375; 1.05068E-4
1324.218750; 1.01556E-4
1330.078125; 1.13611E-4
1335.937500; 1.03239E-4
1341.796875; 9.25608E-5
1347.656250; 1.01234E-4
1353.515625; 1.05178E-4
1359.375000; 1.20857E-4
1365.234375; 1.12546E-4
1371.093750; 1.16443E-4
1376.953125; 1.13497E-4
1382.812500; 1.09960E-4
1388.671875; 1.08765E-4
1394.531250; 9.57088E-5
1400.390625; 1.14157E-4
1406.250000; 1.11642E-4
1412.109375; 1.00350E-4
1417.968750; 1.05011E-4
1423.828125; 1.15771E-4
1429.687500; 1.01190E-4
1435.546875; 1.01767E-4
1441.406250; 1.09593E-4
1447.265625; 1.09446E-4
1453.125000; 1.16375E-4
1458.984375; 1.00754E-4
1464.843750; 9.87201E-5
1470.703125; 1.13020E-4
1476.562500; 1.14184E-4
1482.421875; 1.15684E-4
1488.281250; 1.13990E-4
1494.140625; 1.14397E-4
1500.000000; 1.13419E-4
1505.859375; 1.06530E-4
1511.718750; 1.11323E-4
1517.578125; 1.15698E-4
1523.437500; 1.05978E-4
1529.296875; 1.20679E-4
1535.156250; 1.04621E-4
1541.015625; 1.03177E-4
1546.875000; 1.02330E-4
1552.734375; 9.76745E-5
1558.593750; 9.19964E-5
1564.453125; 1.00111E-4
1570.312500; 1.06344E-4
1576.171875; 1.20294E-4
1582.031250; 1.07964E-4
1587.890625; 1.00750E-4
1593.750000; 9.45411E-5
1599.609375; 1.07076E-4
1605.468750; 1.14537E-4
1611.328125; 1.03213E-4
1617.187500; 9.89209E-5
1623.046875; 1.06462E-4
1628.906250; 1.06361E-4
1634.765625; 1.09697E-4
1640.625000; 1.09463E-4
1646.484375; 9.60028E-5
1652.343750; 1.09305E-4
1658.203125; 1.02187E-4
1664.062500; 1.04333E-4
1669.921875; 1.14793E-4
1675.781250; 1.11546E-4
1681.640625; 1.12579E-4
1687.500000; 1.09873E-4
1693.359375; 9.90494E-5
1699.218750; 1.01119E-4
1705.078125; 9.02619E-5
1710.937500; 1.05978E-4
1716.796875; 1.10448E-4
1722.656250; 9.93028E-5
1728.515625; 9.93849E-5
1734.375000; 9.99105E-5
1740.234375; 1.03272E-4
1746.093750; 1.03754E-4
1751.953125; 1.06043E-4
1757.812500; 1.11492E-4
1763.671875; 1.04015E-4
1769.531250; 1.25049E-4
1775.390625; 1.14188E-4
1781.250000; 1.02622E-4
1787.109375; 1.09807E-4
1792.968750; 1.11453E-4
1798.828125; 1.05537E-4
1804.687500; 1.03466E-4
1810.546875; 1.05914E-4
1816.406250; 1.08838E-4
1822.265625; 1.11308E-4
1828.125000; 1.10062E-4
1833.984375; 1.04693E-4
1839.843750; 1.06531E-4
1845.703125; 1.09643E-4
1851.562500; 1.16594E-4
1857.421875; 1.16307E-4
1863.281250; 1.18356E-4
1869.140625; 1.14791E-4
1875.000000; 1.00221E-4
1880.859375; 9.73909E-5
1886.718750; 1.05962E-4
1892.578125; 1.06188E-4
1898.437500; 1.17834E-4
1904.296875; 1.09812E-4
1910.156250; 1.09570E-4
1916.015625; 1.07411E-4
1921.875000; 1.00531E-4
1927.734375; 1.08929E-4
1933.593750; 1.00593E-4
1939.453125; 9.93399E-5
1945.312500; 1.00868E-4
1951.171875; 1.05675E-4
1957.031250; 1.00245E-4
1962.890625; 9.77926E-5
1968.750000; 9.40169E-5
1974.609375; 9.55819E-5
1980.468750; 9.39425E-5
1986.328125; 1.05479E-4
1992.187500; 1.13568E-4
1998.046875; 1.13991E-4
2003.906250; 1.12988E-4
2009.765625; 1.08547E-4
2015.625000; 1.13911E-4
2021.484375; 1.03298E-4
2027.343750; 1.00917E-4
2033.203125; 1.01998E-4
2039.062500; 1.06852E-4
2044.921875; 1.05765E-4
2050.781250; 9.84825E-5
2056.640625; 9.35578E-5
2062.500000; 9.59460E-5
2068.359375; 9.36301E-5
2074.218750; 9.14686E-5
2080.078125; 1.10850E-4
2085.937500; 1.08410E-4
2091.796875; 1.00952E-4
2097.656250; 1.16273E-4
2103.515625; 1.00214E-4
2109.375000; 9.68888E-5
2115.234375; 9.74279E-5
2121.093750; 1.08046E-4
2126.953125; 1.05205E-4
2132.812500; 1.02363E-4
2138.671875; 1.03011E-4
2144.531250; 1.02148E-4
2150.390625; 1.09428E-4
2156.250000; 1.08608E-4
2162.109375; 1.07307E-4
2167.968750; 1.05954E-4
2173.828125; 1.06972E-4
2179.687500; 1.10702E-4
2185.546875; 9.75883E-5
2191.406250; 1.04207E-4
2197.265625; 1.14806E-4
2203.125000; 1.18523E-4
2208.984375; 1.10822E-4
2214.843750; 1.12634E-4
2220.703125; 1.02137E-4
2226.562500; 9.69641E-5
2232.421875; 1.00357E-4
2238.281250; 1.10317E-4
2244.140625; 1.22162E-4
2250.000000; 1.14000E-4
2255.859375; 1.02145E-4
2261.718750; 1.00130E-4
2267.578125; 1.04037E-4
2273.437500; 1.05951E-4
2279.296875; 1.09455E-4
2285.156250; 1.13156E-4
2291.015625; 1.19679E-4
2296.875000; 1.13993E-4
2302.734375; 1.05788E-4
2308.593750; 1.09696E-4
2314.453125; 1.08247E-4
2320.312500; 1.01853E-4
2326.171875; 9.98689E-5
2332.031250; 9.66200E-5
2337.890625; 9.96453E-5
2343.750000; 1.02110E-4
2349.609375; 9.89567E-5
2355.468750; 9.92332E-5
2361.328125; 1.09277E-4
2367.187500; 9.37160E-5
2373.046875; 8.98458E-5
2378.906250; 9.79941E-5
2384.765625; 9.75841E-5
2390.625000; 1.01327E-4
2396.484375; 1.17254E-4
2402.343750; 1.11970E-4
2408.203125; 1.08006E-4
2414.062500; 1.06264E-4
2419.921875; 1.06793E-4
2425.781250; 1.02528E-4
2431.640625; 9.82596E-5
2437.500000; 1.02514E-4
2443.359375; 1.02414E-4
2449.218750; 1.03278E-4
2455.078125; 1.04618E-4
2460.937500; 9.90705E-5
2466.796875; 1.09972E-4
2472.656250; 1.06980E-4
2478.515625; 9.98538E-5
2484.375000; 9.70526E-5
2490.234375; 1.12006E-4
2496.093750; 1.09375E-4
2501.953125; 1.08606E-4
2507.812500; 9.99548E-5
2513.671875; 9.28853E-5
2519.531250; 1.02626E-4
2525.390625; 9.42992E-5
2531.250000; 9.18331E-5
2537.109375; 8.85109E-5
2542.968750; 8.87176E-5
2548.828125; 9.76984E-5
2554.687500; 1.07104E-4
2560.546875; 1.05617E-4
2566.406250; 9.43554E-5
2572.265625; 9.16061E-5
2578.125000; 1.10185E-4
2583.984375; 1.20219E-4
2589.843750; 1.18717E-4
2595.703125; 1.08393E-4
2601.562500; 1.14572E-4
2607.421875; 1.14478E-4
2613.281250; 1.04567E-4
2619.140625; 1.02930E-4
2625.000000; 1.01269E-4
2630.859375; 9.34102E-5
2636.718750; 9.90337E-5
2642.578125; 1.10052E-4
2648.437500; 1.11729E-4
2654.296875; 1.14319E-4
2660.156250; 1.15948E-4
2666.015625; 1.13323E-4
2671.875000; 1.07922E-4
2677.734375; 1.11774E-4
2683.593750; 1.15702E-4
2689.453125; 1.11472E-4
2695.312500; 1.19837E-4
2701.171875; 1.13646E-4
2707.031250; 1.11727E-4
2712.890625; 1.05549E-4
2718.750000; 1.11765E-4
2724.609375; 1.04174E-4
2730.468750; 1.11991E-4
2736.328125; 1.10372E-4
2742.187500; 1.06327E-4
2748.046875; 1.05866E-4
2753.906250; 1.03241E-4
2759.765625; 1.05795E-4
2765.625000; 9.81124E-5
2771.484375; 1.01937E-4
2777.343750; 1.02314E-4
2783.203125; 8.81889E-5
2789.062500; 9.14460E-5
2794.921875; 9.16029E-5
2800.781250; 1.15831E-4
2806.640625; 1.15768E-4
2812.500000; 1.03492E-4
2818.359375; 1.08063E-4
2824.218750; 1.03807E-4
2830.078125; 1.09504E-4
2835.937500; 1.08883E-4
2841.796875; 1.01133E-4
2847.656250; 1.06888E-4
2853.515625; 1.07235E-4
2859.375000; 1.11933E-4
2865.234375; 1.05414E-4
2871.093750; 1.12897E-4
2876.953125; 1.06811E-4
2882.812500; 1.11020E-4
2888.671875; 9.77998E-5
2894.531250; 1.03216E-4
2900.390625; 1.20676E-4
2906.250000; 1.08866E-4
2912.109375; 1.01070E-4
2917.968750; 1.04311E-4
2923.828125; 9.92516E-5
2929.687500; 1.06913E-4
2935.546875; 1.08138E-4
2941.406250; 9.96759E-5
2947.265625; 9.78368E-5
2953.125000; 1.04220E-4
2958.984375; 1.07680E-4
2964.843750; 1.21238E-4
2970.703125; 1.08880E-4
2976.562500; 1.15951E-4
2982.421875; 1.05190E-4
2988.281250; 1.00561E-4
2994.140625; 9.77314E-5
3000.000000; 1.03607E-4
3005.859375; 1.01771E-4
3011.718750; 1.08360E-4
3017.578125; 1.07839E-4
3023.437500; 1.04715E-4
3029.296875; 1.19789E-4
3035.156250; 1.05996E-4
3041.015625; 1.17976E-4
3046.875000; 1.13424E-4
3052.734375; 8.78109E-5
3058.593750; 9.35622E-5
3064.453125; 1.06336E-4
3070.312500; 1.03688E-4
3076.171875; 1.10489E-4
3082.031250; 1.12419E-4
3087.890625; 9.88032E-5
3093.750000; 1.08737E-4
3099.609375; 1.22148E-4
3105.468750; 1.17091E-4
3111.328125; 1.02146E-4
3117.187500; 1.08787E-4
3123.046875; 1.06891E-4
3128.906250; 1.07090E-4
3134.765625; 1.07536E-4
3140.625000; 1.02427E-4
3146.484375; 1.05618E-4
3152.343750; 1.09880E-4
3158.203125; 9.88703E-5
3164.062500; 9.54896E-5
3169.921875; 1.03849E-4
3175.781250; 1.10025E-4
3181.640625; 9.93368E-5
3187.500000; 1.02945E-4
3193.359375; 9.76182E-5
3199.218750; 1.13092E-4
3205.078125; 1.08792E-4
3210.937500; 1.00055E-4
3216.796875; 1.04800E-4
3222.656250; 1.00424E-4
3228.515625; 1.04409E-4
3234.375000; 1.07289E-4
3240.234375; 9.85583E-5
3246.093750; 9.96219E-5
3251.953125; 8.95575E-5
3257.812500; 9.25720E-5
3263.671875; 1.03680E-4
3269.531250; 1.10488E-4
3275.390625; 1.10563E-4
3281.250000; 1.04330E-4
3287.109375; 1.05842E-4
3292.968750; 1.04340E-4
3298.828125; 1.01594E-4
3304.687500; 9.95585E-5
3310.546875; 9.21908E-5
3316.406250; 9.80930E-5
3322.265625; 1.05895E-4
3328.125000; 1.16666E-4
3333.984375; 1.10838E-4
3339.843750; 9.60215E-5
3345.703125; 1.02340E-4
3351.562500; 1.09188E-4
3357.421875; 1.02631E-4
3363.281250; 1.04018E-4
3369.140625; 1.14734E-4
3375.000000; 1.07977E-4
3380.859375; 1.07693E-4
3386.718750; 1.11988E-4
3392.578125; 1.06531E-4
3398.437500; 1.05372E-4
3404.296875; 1.11770E-4
3410.156250; 1.02419E-4
3416.015625; 9.34423E-5
3421.875000; 9.46852E-5
3427.734375; 8.92744E-5
3433.593750; 1.00560E-4
3439.453125; 1.00921E-4
3445.312500; 9.75430E-5
3451.171875; 1.07587E-4
3457.031250; 1.24798E-4
3462.890625; 1.07496E-4
3468.750000; 9.27353E-5
3474.609375; 1.04169E-4
3480.468750; 1.15637E-4
3486.328125; 1.07576E-4
3492.187500; 9.52475E-5
3498.046875; 1.03251E-4
3503.906250; 1.06682E-4
3509.765625; 1.05181E-4
3515.625000; 1.09035E-4
3521.484375; 1.15411E-4
3527.343750; 1.24398E-4
3533.203125; 1.17554E-4
3539.062500; 1.14542E-4
3544.921875; 1.06117E-4
3550.781250; 1.05655E-4
3556.640625; 9.48131E-5
3562.500000; 1.05349E-4
3568.359375; 1.03566E-4
3574.218750; 9.97121E-5
3580.078125; 1.09487E-4
3585.937500; 1.07941E-4
3591.796875; 9.84889E-5
3597.656250; 9.95746E-5
3603.515625; 9.96146E-5
3609.375000; 1.07642E-4
3615.234375; 9.49197E-5
3621.093750; 9.70054E-5
3626.953125; 1.09204E-4
3632.812500; 1.15579E-4
3638.671875; 1.04456E-4
3644.531250; 1.06236E-4
3650.390625; 1.20522E-4
3656.250000; 1.18635E-4
3662.109375; 1.02157E-4
3667.968750; 1.01167E-4
3673.828125; 1.09216E-4
3679.687500; 1.10710E-4
3685.546875; 1.09309E-4
3691.406250; 9.41520E-5
3697.265625; 1.00621E-4
3703.125000; 1.08313E-4
3708.984375; 1.02134E-4
3714.843750; 1.04370E-4
3720.703125; 1.18583E-4
3726.562500; 1.15853E-4
3732.421875; 1.10271E-4
3738.281250; 9.95659E-5
3744.140625; 1.00459E-4
3750.000000; 1.06561E-4
3755.859375; 9.62997E-5
3761.718750; 1.00675E-4
3767.578125; 9.84163E-5
3773.437500; 9.48389E-5
3779.296875; 1.00921E-4
3785.156250; 9.39767E-5
3791.015625; 9.33903E-5
3796.875000; 1.04433E-4
3802.734375; 1.05425E-4
3808.593750; 1.02083E-4
3814.453125; 1.03818E-4
3820.312500; 9.97083E-5
3826.171875; 1.06600E-4
3832.031250; 1.14877E-4
3837.890625; 1.05691E-4
3843.750000; 1.01809E-4
3849.609375; 1.12218E-4
3855.468750; 1.07123E-4
3861.328125; 1.05239E-4
3867.187500; 1.04205E-4
3873.046875; 1.04191E-4
3878.906250; 1.07192E-4
3884.765625; 1.09432E-4
3890.625000; 9.62125E-5
3896.484375; 9.66302E-5
3902.343750; 1.05154E-4
3908.203125; 1.06071E-4
3914.062500; 1.08138E-4
3919.921875; 1.07799E-4
3925.781250; 1.00893E-4
3931.640625; 1.04681E-4
3937.500000; 1.17850E-4
3943.359375; 1.05470E-4
3949.218750; 1.04683E-4
3955.078125; 1.00251E-4
3960.937500; 1.19432E-4
3966.796875; 1.18621E-4
3972.656250; 1.11381E-4
3978.515625; 1.05167E-4
3984.375000; 1.13862E-4
3990.234375; 1.04161E-4
3996.093750; 1.07148E-4
4001.953125; 1.04668E-4
4007.812500; 9.92894E-5
4013.671875; 1.01683E-4
4019.531250; 1.10159E-4
4025.390625; 1.13823E-4
4031.250000; 1.11265E-4
4037.109375; 9.75223E-5
4042.968750; 1.02058E-4
4048.828125; 8.97805E-5
4054.687500; 9.80122E-5
4060.546875; 1.03038E-4
4066.406250; 1.04642E-4
4072.265625; 1.05043E-4
4078.125000; 1.06317E-4
4083.984375; 1.08196E-4
4089.843750; 1.05383E-4
4095.703125; 1.06735E-4
4101.562500; 1.01760E-4
4107.421875; 1.07854E-4
4113.281250; 9.43189E-5
4119.140625; 9.97856E-5
4125.000000; 9.69074E-5
4130.859375; 9.72284E-5
4136.718750; 1.17460E-4
4142.578125; 1.21689E-4
4148.437500; 1.14504E-4
4154.296875; 1.03619E-4
4160.156250; 1.00374E-4
4166.015625; 1.10261E-4
4171.875000; 1.09082E-4
4177.734375; 1.06174E-4
4183.593750; 1.20658E-4
4189.453125; 1.07278E-4
4195.312500; 1.06632E-4
4201.171875; 1.12126E-4
4207.031250; 1.01491E-4
4212.890625; 1.05845E-4
4218.750000; 9.59637E-5
4224.609375; 9.74136E-5
4230.468750; 1.04045E-4
4236.328125; 9.60436E-5
4242.187500; 1.05157E-4
4248.046875; 1.01491E-4
4253.906250; 1.00693E-4
4259.765625; 1.01560E-4
4265.625000; 1.02524E-4
4271.484375; 1.05019E-4
4277.343750; 1.13410E-4
4283.203125; 1.13849E-4
4289.062500; 1.01205E-4
4294.921875; 9.10783E-5
4300.781250; 1.01328E-4
4306.640625; 1.06177E-4
4312.500000; 1.22089E-4
4318.359375; 1.23185E-4
4324.218750; 1.16529E-4
4330.078125; 1.07161E-4
4335.937500; 1.00394E-4
4341.796875; 9.73247E-5
4347.656250; 1.19059E-4
4353.515625; 1.12767E-4
4359.375000; 9.56785E-5
4365.234375; 9.47658E-5
4371.093750; 1.01315E-4
4376.953125; 1.05765E-4
4382.812500; 1.16832E-4
4388.671875; 1.10188E-4
4394.531250; 9.75789E-5
4400.390625; 9.52585E-5
4406.250000; 9.72510E-5
4412.109375; 9.67701E-5
4417.968750; 9.51652E-5
4423.828125; 9.48000E-5
4429.687500; 1.05886E-4
4435.546875; 1.08629E-4
4441.406250; 1.00642E-4
4447.265625; 9.54502E-5
4453.125000; 9.98782E-5
4458.984375; 9.34020E-5
4464.843750; 1.02419E-4
4470.703125; 1.00884E-4
4476.562500; 9.33473E-5
4482.421875; 9.69667E-5
4488.281250; 1.02386E-4
4494.140625; 9.43939E-5
4500.000000; 1.09106E-4
4505.859375; 1.08026E-4
4511.718750; 1.01716E-4
4517.578125; 1.00523E-4
4523.437500; 1.00387E-4
4529.296875; 1.07503E-4
4535.156250; 1.13029E-4
4541.015625; 1.19919E-4
4546.875000; 1.28399E-4
4552.734375; 1.12688E-4
4558.593750; 1.08393E-4
4564.453125; 1.20534E-4
4570.312500; 1.16505E-4
4576.171875; 1.05373E-4
4582.031250; 1.06520E-4
4587.890625; 1.22619E-4
4593.750000; 1.03063E-4
4599.609375; 9.85015E-5
4605.468750; 1.02442E-4
4611.328125; 1.05553E-4
4617.187500; 9.90639E-5
4623.046875; 9.64095E-5
4628.906250; 1.02130E-4
4634.765625; 1.07643E-4
4640.625000; 1.12474E-4
4646.484375; 1.16244E-4
4652.343750; 1.03708E-4
4658.203125; 9.05117E-5
4664.062500; 1.06453E-4
4669.921875; 1.07454E-4
4675.781250; 1.21579E-4
4681.640625; 1.08711E-4
4687.500000; 1.06404E-4
4693.359375; 1.06443E-4
4699.218750; 1.13910E-4
4705.078125; 1.03485E-4
4710.937500; 1.00280E-4
4716.796875; 9.69330E-5
4722.656250; 9.54958E-5
4728.515625; 1.03157E-4
4734.375000; 1.01556E-4
4740.234375; 9.53377E-5
4746.093750; 1.02683E-4
4751.953125; 1.02034E-4
4757.812500; 1.06719E-4
4763.671875; 9.79777E-5
4769.531250; 1.00038E-4
4775.390625; 1.04493E-4
4781.250000; 1.08476E-4
4787.109375; 1.10434E-4
4792.968750; 1.04099E-4
4798.828125; 1.01950E-4
4804.687500; 1.01788E-4
4810.546875; 9.78105E-5
4816.406250; 1.04376E-4
4822.265625; 1.18055E-4
4828.125000; 1.09454E-4
4833.984375; 9.26554E-5
4839.843750; 1.07232E-4
4845.703125; 1.08139E-4
4851.562500; 1.11665E-4
4857.421875; 1.06841E-4
4863.281250; 1.07407E-4
4869.140625; 9.54854E-5
4875.000000; 1.02020E-4
4880.859375; 1.07151E-4
4886.718750; 9.74217E-5
4892.578125; 9.59614E-5
4898.437500; 1.02481E-4
4904.296875; 1.15594E-4
4910.156250; 1.02590E-4
4916.015625; 1.06391E-4
4921.875000; 1.04558E-4
4927.734375; 9.48974E-5
4933.593750; 1.05472E-4
4939.453125; 1.08470E-4
4945.312500; 1.00464E-4
4951.171875; 8.67320E-5
4957.031250; 9.67610E-5
4962.890625; 1.03994E-4
4968.750000; 9.55502E-5
4974.609375; 9.46143E-5
4980.468750; 1.00963E-4
4986.328125; 9.22738E-5
4992.187500; 8.98022E-5
4998.046875; 9.03733E-5
5003.906250; 9.64897E-5
5009.765625; 9.83605E-5
5015.625000; 9.32698E-5
5021.484375; 9.89270E-5
5027.343750; 1.10580E-4
5033.203125; 1.10547E-4
5039.062500; 1.08376E-4
5044.921875; 9.95913E-5
5050.781250; 1.02686E-4
5056.640625; 1.08979E-4
5062.500000; 1.09803E-4
5068.359375; 9.75441E-5
5074.218750; 1.01803E-4
