* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:58:23 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 4.214 V 4.214 VC, 4.214 VA 4.214 V 22 - 22k UNW 877.8 uV >22k Distortion at 1,000.0 Hz, -27.51 dBFS: Gain: 29.34 dB THD: 0.011 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0086 %  [10 .. 22] N: 0.30 %  [0..22800 Hz] N+D: 4.150 mV A THD+N: 0.30 %  [0..22800 Hz] SNR: 50.5 dB ENOB: 13.2 bits 2nd harmonic 0.0032 % -133 deg 3rd harmonic 0.0025 % 162 deg 4th harmonic 0.0024 % -151 deg 5th harmonic 0.0024 % 6 deg 6th harmonic 0.0025 % 11 deg 7th harmonic 0.0025 % 125 deg 8th harmonic 0.0024 % 73 deg 9th harmonic 0.0023 % 127 deg 
1523.437500; 1.04089E-4
1529.296875; 9.41124E-5
1535.156250; 9.73105E-5
1541.015625; 1.12415E-4
1546.875000; 1.08782E-4
1552.734375; 1.19999E-4
1558.593750; 1.17787E-4
1564.453125; 1.10638E-4
1570.312500; 1.13802E-4
1576.171875; 1.15271E-4
1582.031250; 1.16401E-4
1587.890625; 1.05165E-4
1593.750000; 1.01169E-4
1599.609375; 1.05435E-4
1605.468750; 9.81703E-5
1611.328125; 1.12923E-4
1617.187500; 1.06526E-4
1623.046875; 1.05222E-4
1628.906250; 1.04864E-4
1634.765625; 1.02689E-4
1640.625000; 9.83275E-5
1646.484375; 1.08971E-4
1652.343750; 9.96116E-5
1658.203125; 9.53223E-5
1664.062500; 1.21448E-4
1669.921875; 1.33098E-4
1675.781250; 1.06371E-4
1681.640625; 1.09056E-4
1687.500000; 1.09221E-4
1693.359375; 1.03429E-4
1699.218750; 1.02919E-4
1705.078125; 9.61726E-5
1710.937500; 1.02968E-4
1716.796875; 1.16961E-4
1722.656250; 1.25496E-4
1728.515625; 1.19214E-4
1734.375000; 1.16864E-4
1740.234375; 1.11475E-4
1746.093750; 1.07252E-4
1751.953125; 1.10351E-4
1757.812500; 1.12653E-4
1763.671875; 9.96192E-5
1769.531250; 1.05229E-4
1775.390625; 1.04749E-4
1781.250000; 1.04132E-4
1787.109375; 9.81044E-5
1792.968750; 9.85544E-5
1798.828125; 1.07666E-4
1804.687500; 1.05100E-4
1810.546875; 9.73164E-5
1816.406250; 8.55436E-5
1822.265625; 9.79135E-5
1828.125000; 1.04309E-4
1833.984375; 1.06814E-4
1839.843750; 1.05181E-4
1845.703125; 1.18237E-4
1851.562500; 1.21429E-4
1857.421875; 1.07837E-4
1863.281250; 1.09594E-4
1869.140625; 1.09661E-4
1875.000000; 1.09161E-4
1880.859375; 1.05453E-4
1886.718750; 9.71923E-5
1892.578125; 9.01971E-5
1898.437500; 1.00249E-4
1904.296875; 1.04999E-4
1910.156250; 1.13879E-4
1916.015625; 1.06850E-4
1921.875000; 1.10457E-4
1927.734375; 1.01715E-4
1933.593750; 8.79214E-5
1939.453125; 9.86415E-5
1945.312500; 1.11379E-4
1951.171875; 1.18815E-4
1957.031250; 1.09911E-4
1962.890625; 1.06304E-4
1968.750000; 1.18035E-4
1974.609375; 1.20279E-4
1980.468750; 1.08507E-4
1986.328125; 9.51309E-5
1992.187500; 1.06120E-4
1998.046875; 1.71357E-4
2003.906250; 1.57095E-4
2009.765625; 1.00767E-4
2015.625000; 1.05126E-4
2021.484375; 1.23137E-4
2027.343750; 1.21840E-4
2033.203125; 1.03482E-4
2039.062500; 1.01038E-4
2044.921875; 1.12893E-4
2050.781250; 1.18008E-4
2056.640625; 1.06330E-4
2062.500000; 1.00642E-4
2068.359375; 9.57685E-5
2074.218750; 1.13727E-4
2080.078125; 1.13528E-4
2085.937500; 1.13011E-4
2091.796875; 1.12454E-4
2097.656250; 1.14291E-4
2103.515625; 1.09347E-4
2109.375000; 1.00488E-4
2115.234375; 1.08179E-4
2121.093750; 1.09526E-4
2126.953125; 1.08384E-4
2132.812500; 1.12555E-4
2138.671875; 1.03715E-4
2144.531250; 1.00251E-4
2150.390625; 1.15524E-4
2156.250000; 1.03361E-4
2162.109375; 9.85130E-5
2167.968750; 1.07023E-4
2173.828125; 1.09132E-4
2179.687500; 1.09164E-4
2185.546875; 1.14121E-4
2191.406250; 1.13057E-4
2197.265625; 1.08402E-4
2203.125000; 1.10212E-4
2208.984375; 1.00601E-4
2214.843750; 1.10974E-4
2220.703125; 1.02406E-4
2226.562500; 1.03487E-4
2232.421875; 1.00589E-4
2238.281250; 1.06448E-4
2244.140625; 1.05675E-4
2250.000000; 9.97391E-5
2255.859375; 1.11140E-4
2261.718750; 1.06866E-4
2267.578125; 9.62124E-5
2273.437500; 1.09069E-4
2279.296875; 1.02025E-4
2285.156250; 1.06089E-4
2291.015625; 1.07229E-4
2296.875000; 1.16257E-4
2302.734375; 1.15457E-4
2308.593750; 1.02975E-4
2314.453125; 9.61635E-5
2320.312500; 1.02048E-4
2326.171875; 9.51214E-5
2332.031250; 1.00932E-4
2337.890625; 9.64479E-5
2343.750000; 1.02704E-4
2349.609375; 1.19302E-4
2355.468750; 1.11294E-4
2361.328125; 1.08579E-4
2367.187500; 1.17337E-4
2373.046875; 1.15080E-4
2378.906250; 1.16118E-4
2384.765625; 1.07527E-4
2390.625000; 1.02681E-4
2396.484375; 1.03514E-4
2402.343750; 1.02022E-4
2408.203125; 1.07258E-4
2414.062500; 1.05165E-4
2419.921875; 1.09836E-4
2425.781250; 1.16504E-4
2431.640625; 1.12024E-4
2437.500000; 1.06981E-4
2443.359375; 9.58391E-5
2449.218750; 1.00027E-4
2455.078125; 1.01334E-4
2460.937500; 1.07158E-4
2466.796875; 1.00682E-4
2472.656250; 1.10356E-4
2478.515625; 9.75095E-5
2484.375000; 1.08325E-4
2490.234375; 1.11681E-4
2496.093750; 1.14384E-4
2501.953125; 1.06504E-4
2507.812500; 9.78304E-5
2513.671875; 9.85044E-5
2519.531250; 9.70646E-5
2525.390625; 1.08406E-4
2531.250000; 1.12439E-4
2537.109375; 1.11006E-4
2542.968750; 9.91059E-5
2548.828125; 9.55420E-5
2554.687500; 9.85664E-5
2560.546875; 1.13959E-4
2566.406250; 1.07823E-4
2572.265625; 1.07696E-4
2578.125000; 9.45416E-5
2583.984375; 9.54824E-5
2589.843750; 9.40034E-5
2595.703125; 1.06416E-4
2601.562500; 1.21834E-4
2607.421875; 1.14156E-4
2613.281250; 1.16387E-4
2619.140625; 1.19683E-4
2625.000000; 1.17989E-4
2630.859375; 1.18000E-4
2636.718750; 1.15810E-4
2642.578125; 1.16252E-4
2648.437500; 1.04607E-4
2654.296875; 9.17098E-5
2660.156250; 9.70461E-5
2666.015625; 1.04986E-4
2671.875000; 1.10466E-4
2677.734375; 1.09059E-4
2683.593750; 1.18182E-4
2689.453125; 1.12735E-4
2695.312500; 1.19770E-4
2701.171875; 1.22005E-4
2707.031250; 1.04900E-4
2712.890625; 1.06130E-4
2718.750000; 1.07048E-4
2724.609375; 9.97321E-5
2730.468750; 1.03364E-4
2736.328125; 1.01969E-4
2742.187500; 9.80236E-5
2748.046875; 1.07041E-4
2753.906250; 9.39060E-5
2759.765625; 1.01972E-4
2765.625000; 1.08532E-4
2771.484375; 1.11596E-4
2777.343750; 1.06269E-4
2783.203125; 1.01905E-4
2789.062500; 1.03463E-4
2794.921875; 1.08665E-4
2800.781250; 1.16172E-4
2806.640625; 1.13459E-4
2812.500000; 1.09147E-4
2818.359375; 1.09270E-4
2824.218750; 1.02116E-4
2830.078125; 9.85990E-5
2835.937500; 9.85516E-5
2841.796875; 9.57028E-5
2847.656250; 1.08672E-4
2853.515625; 1.03980E-4
2859.375000; 9.41846E-5
2865.234375; 9.65832E-5
2871.093750; 1.07467E-4
2876.953125; 1.15462E-4
2882.812500; 1.06446E-4
2888.671875; 1.08547E-4
2894.531250; 1.10181E-4
2900.390625; 9.80228E-5
2906.250000; 1.04614E-4
2912.109375; 1.07386E-4
2917.968750; 1.00070E-4
2923.828125; 9.54663E-5
2929.687500; 9.70066E-5
2935.546875; 1.01805E-4
2941.406250; 1.10630E-4
2947.265625; 1.06782E-4
2953.125000; 1.00922E-4
2958.984375; 1.02349E-4
2964.843750; 9.21830E-5
2970.703125; 9.38037E-5
2976.562500; 1.05677E-4
2982.421875; 1.17576E-4
2988.281250; 1.12852E-4
2994.140625; 1.07835E-4
3000.000000; 1.17609E-4
3005.859375; 1.02879E-4
3011.718750; 8.91876E-5
3017.578125; 9.28809E-5
3023.437500; 9.82969E-5
3029.296875; 9.98855E-5
3035.156250; 9.50704E-5
3041.015625; 8.80798E-5
3046.875000; 9.34942E-5
3052.734375; 1.00044E-4
3058.593750; 9.45743E-5
3064.453125; 9.20230E-5
3070.312500; 9.11458E-5
3076.171875; 1.02490E-4
3082.031250; 1.00970E-4
3087.890625; 1.04342E-4
3093.750000; 1.02006E-4
3099.609375; 9.86538E-5
3105.468750; 9.91812E-5
3111.328125; 1.12639E-4
3117.187500; 1.16997E-4
3123.046875; 9.51039E-5
3128.906250; 9.77408E-5
3134.765625; 1.11696E-4
3140.625000; 1.16582E-4
3146.484375; 9.91831E-5
3152.343750; 9.94442E-5
3158.203125; 1.04702E-4
3164.062500; 1.05604E-4
3169.921875; 1.06093E-4
3175.781250; 1.03771E-4
3181.640625; 9.90295E-5
3187.500000; 9.56918E-5
3193.359375; 8.96705E-5
3199.218750; 1.06908E-4
3205.078125; 1.14925E-4
3210.937500; 1.02372E-4
3216.796875; 1.04457E-4
3222.656250; 1.04580E-4
3228.515625; 1.04071E-4
3234.375000; 9.88525E-5
3240.234375; 9.09517E-5
3246.093750; 1.10908E-4
3251.953125; 1.21809E-4
3257.812500; 1.10407E-4
3263.671875; 1.00650E-4
3269.531250; 1.12323E-4
3275.390625; 1.16468E-4
3281.250000; 1.12393E-4
3287.109375; 1.06063E-4
3292.968750; 9.92924E-5
3298.828125; 1.01670E-4
3304.687500; 1.00424E-4
3310.546875; 9.71846E-5
3316.406250; 1.02907E-4
3322.265625; 1.13061E-4
3328.125000; 1.19891E-4
3333.984375; 1.14999E-4
3339.843750; 1.20044E-4
3345.703125; 1.11274E-4
3351.562500; 1.03207E-4
3357.421875; 9.72196E-5
3363.281250; 1.01458E-4
3369.140625; 1.15980E-4
3375.000000; 1.03215E-4
3380.859375; 9.85876E-5
3386.718750; 1.10186E-4
3392.578125; 1.01828E-4
3398.437500; 1.02771E-4
3404.296875; 1.07591E-4
3410.156250; 9.75741E-5
3416.015625; 1.04501E-4
3421.875000; 1.06995E-4
3427.734375; 1.07642E-4
3433.593750; 9.53573E-5
3439.453125; 1.00617E-4
3445.312500; 1.07021E-4
3451.171875; 1.12217E-4
3457.031250; 1.06039E-4
3462.890625; 1.08489E-4
3468.750000; 1.04735E-4
3474.609375; 1.07607E-4
3480.468750; 1.09276E-4
3486.328125; 1.03726E-4
3492.187500; 9.24788E-5
3498.046875; 9.53694E-5
3503.906250; 1.12987E-4
3509.765625; 1.22220E-4
3515.625000; 1.03026E-4
3521.484375; 1.09226E-4
3527.343750; 1.08590E-4
3533.203125; 1.06456E-4
3539.062500; 1.00070E-4
3544.921875; 9.95580E-5
3550.781250; 9.53998E-5
3556.640625; 9.13357E-5
3562.500000; 9.82486E-5
3568.359375; 1.05509E-4
3574.218750; 1.08547E-4
3580.078125; 1.00326E-4
3585.937500; 9.75830E-5
3591.796875; 1.01085E-4
3597.656250; 1.03484E-4
3603.515625; 1.03002E-4
3609.375000; 1.09366E-4
3615.234375; 1.18980E-4
3621.093750; 1.10080E-4
3626.953125; 1.04837E-4
3632.812500; 1.00068E-4
3638.671875; 9.67039E-5
3644.531250; 1.04654E-4
3650.390625; 1.03389E-4
3656.250000; 9.13008E-5
3662.109375; 9.27453E-5
3667.968750; 9.82236E-5
3673.828125; 1.06997E-4
3679.687500; 1.07620E-4
3685.546875; 1.04829E-4
3691.406250; 1.01584E-4
3697.265625; 1.07512E-4
3703.125000; 1.10773E-4
3708.984375; 1.09357E-4
3714.843750; 1.05925E-4
3720.703125; 1.07393E-4
3726.562500; 1.03534E-4
3732.421875; 1.05824E-4
3738.281250; 1.07668E-4
3744.140625; 1.10360E-4
3750.000000; 1.15577E-4
3755.859375; 1.11500E-4
3761.718750; 1.07519E-4
3767.578125; 9.74375E-5
3773.437500; 9.90934E-5
3779.296875; 1.04027E-4
3785.156250; 1.05589E-4
3791.015625; 9.35545E-5
3796.875000; 1.04877E-4
3802.734375; 9.69062E-5
3808.593750; 9.37258E-5
3814.453125; 9.86059E-5
3820.312500; 9.64712E-5
3826.171875; 1.00008E-4
3832.031250; 9.96305E-5
3837.890625; 1.06662E-4
3843.750000; 1.04152E-4
3849.609375; 1.13362E-4
3855.468750; 1.09880E-4
3861.328125; 1.10676E-4
3867.187500; 1.06913E-4
3873.046875; 1.14085E-4
3878.906250; 1.17269E-4
3884.765625; 1.11042E-4
3890.625000; 1.13123E-4
3896.484375; 1.08351E-4
3902.343750; 1.02077E-4
3908.203125; 1.05814E-4
3914.062500; 1.04632E-4
3919.921875; 9.62903E-5
3925.781250; 1.03604E-4
3931.640625; 1.03266E-4
3937.500000; 9.17471E-5
3943.359375; 9.64191E-5
3949.218750; 1.12392E-4
3955.078125; 1.01574E-4
3960.937500; 1.08051E-4
3966.796875; 1.03858E-4
3972.656250; 1.01572E-4
3978.515625; 1.05339E-4
3984.375000; 1.01834E-4
3990.234375; 1.04802E-4
3996.093750; 9.65036E-5
4001.953125; 1.04475E-4
4007.812500; 1.07927E-4
4013.671875; 9.95515E-5
4019.531250; 9.57963E-5
4025.390625; 9.64115E-5
4031.250000; 9.87190E-5
4037.109375; 1.15509E-4
4042.968750; 1.03562E-4
4048.828125; 1.08060E-4
4054.687500; 1.16719E-4
4060.546875; 9.96117E-5
4066.406250; 1.04188E-4
4072.265625; 1.13676E-4
4078.125000; 1.10360E-4
4083.984375; 1.09753E-4
4089.843750; 1.10081E-4
4095.703125; 1.09417E-4
4101.562500; 1.06221E-4
4107.421875; 1.10088E-4
4113.281250; 1.08565E-4
4119.140625; 9.73805E-5
4125.000000; 1.05614E-4
4130.859375; 9.62120E-5
4136.718750; 1.06558E-4
4142.578125; 1.14736E-4
4148.437500; 1.14628E-4
4154.296875; 1.22455E-4
4160.156250; 1.15604E-4
4166.015625; 9.88156E-5
4171.875000; 9.92333E-5
4177.734375; 1.06816E-4
4183.593750; 1.04367E-4
4189.453125; 9.71901E-5
4195.312500; 1.00511E-4
4201.171875; 1.03934E-4
4207.031250; 9.89553E-5
4212.890625; 9.79525E-5
4218.750000; 1.05141E-4
4224.609375; 1.09013E-4
4230.468750; 1.06914E-4
4236.328125; 1.04722E-4
4242.187500; 1.04508E-4
4248.046875; 1.03321E-4
4253.906250; 9.88023E-5
4259.765625; 1.03441E-4
4265.625000; 9.70527E-5
4271.484375; 9.17295E-5
4277.343750; 1.06910E-4
4283.203125; 1.06338E-4
4289.062500; 9.81288E-5
4294.921875; 9.96881E-5
4300.781250; 9.93566E-5
4306.640625; 1.09221E-4
4312.500000; 1.00359E-4
4318.359375; 1.06167E-4
4324.218750; 1.13810E-4
4330.078125; 1.12613E-4
4335.937500; 1.18651E-4
4341.796875; 1.09260E-4
4347.656250; 9.60404E-5
4353.515625; 9.82898E-5
4359.375000; 1.09104E-4
4365.234375; 1.06839E-4
4371.093750; 9.90720E-5
4376.953125; 1.18471E-4
4382.812500; 1.16493E-4
4388.671875; 1.04714E-4
4394.531250; 1.04046E-4
4400.390625; 9.89886E-5
4406.250000; 9.64183E-5
4412.109375; 9.68029E-5
4417.968750; 1.00603E-4
4423.828125; 9.68066E-5
4429.687500; 1.03430E-4
4435.546875; 1.02202E-4
4441.406250; 1.03081E-4
4447.265625; 9.95753E-5
4453.125000; 9.58864E-5
4458.984375; 1.08416E-4
4464.843750; 1.08705E-4
4470.703125; 1.01326E-4
4476.562500; 1.16666E-4
4482.421875; 1.23014E-4
4488.281250; 1.20364E-4
4494.140625; 1.02199E-4
4500.000000; 1.06622E-4
4505.859375; 1.02751E-4
4511.718750; 9.13526E-5
4517.578125; 1.04605E-4
4523.437500; 1.06318E-4
4529.296875; 1.07383E-4
4535.156250; 1.05823E-4
4541.015625; 1.01017E-4
4546.875000; 9.55503E-5
4552.734375; 1.00479E-4
4558.593750; 9.96277E-5
4564.453125; 1.03533E-4
4570.312500; 1.00232E-4
4576.171875; 9.28157E-5
4582.031250; 1.02314E-4
4587.890625; 9.67194E-5
4593.750000; 9.23889E-5
4599.609375; 9.51715E-5
4605.468750; 1.05209E-4
4611.328125; 1.04200E-4
4617.187500; 1.04802E-4
4623.046875; 9.97755E-5
4628.906250; 9.64750E-5
4634.765625; 1.11884E-4
4640.625000; 1.17171E-4
4646.484375; 1.04189E-4
4652.343750; 1.12100E-4
4658.203125; 9.62343E-5
4664.062500; 9.73994E-5
4669.921875; 9.64239E-5
4675.781250; 9.78600E-5
4681.640625; 9.80423E-5
4687.500000; 1.00016E-4
4693.359375; 1.04281E-4
4699.218750; 9.89759E-5
4705.078125; 1.05051E-4
4710.937500; 1.06241E-4
4716.796875; 1.03298E-4
4722.656250; 9.82773E-5
4728.515625; 9.86527E-5
4734.375000; 1.05925E-4
4740.234375; 1.03434E-4
4746.093750; 1.13844E-4
4751.953125; 1.15829E-4
4757.812500; 1.13180E-4
4763.671875; 1.10476E-4
4769.531250; 9.66958E-5
4775.390625; 1.12569E-4
4781.250000; 1.13624E-4
4787.109375; 1.16381E-4
4792.968750; 1.13673E-4
4798.828125; 9.60356E-5
4804.687500; 1.11418E-4
4810.546875; 1.09850E-4
4816.406250; 1.08069E-4
4822.265625; 9.78261E-5
4828.125000; 9.52418E-5
4833.984375; 1.01779E-4
4839.843750; 1.01915E-4
4845.703125; 9.45269E-5
4851.562500; 9.44717E-5
4857.421875; 1.02332E-4
4863.281250; 1.15249E-4
4869.140625; 1.07879E-4
4875.000000; 9.57865E-5
4880.859375; 1.03652E-4
4886.718750; 9.91338E-5
4892.578125; 1.12165E-4
4898.437500; 9.76024E-5
4904.296875; 1.01566E-4
4910.156250; 1.04625E-4
4916.015625; 1.01778E-4
4921.875000; 9.60638E-5
4927.734375; 9.67425E-5
4933.593750; 9.84779E-5
4939.453125; 1.01495E-4
4945.312500; 1.05083E-4
4951.171875; 1.15646E-4
4957.031250; 1.06934E-4
4962.890625; 1.03073E-4
4968.750000; 9.93476E-5
4974.609375; 1.16864E-4
4980.468750; 1.21389E-4
4986.328125; 9.38582E-5
4992.187500; 9.55473E-5
4998.046875; 1.02041E-4
5003.906250; 1.04797E-4
5009.765625; 1.01754E-4
5015.625000; 9.57580E-5
5021.484375; 1.11340E-4
5027.343750; 1.10980E-4
5033.203125; 1.11899E-4
5039.062500; 1.09232E-4
5044.921875; 1.11220E-4
5050.781250; 1.09929E-4
5056.640625; 1.00060E-4
5062.500000; 9.53684E-5
5068.359375; 1.08989E-4
5074.218750; 1.06815E-4
