* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:57:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 7.494 V 7.494 VC, 7.494 VA 7.494 V 22 - 22k UNW 882.0 uV >22k Distortion at 1,000.0 Hz, -22.51 dBFS: Gain: 29.34 dB THD: 0.0093 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0048 %  [10 .. 22] N: 0.17 %  [0..22800 Hz] N+D: 4.192 mV A THD+N: 0.17 %  [0..22800 Hz] SNR: 55.5 dB ENOB: 13.2 bits 2nd harmonic 0.0070 % -146 deg 3rd harmonic 0.0014 % 144 deg 4th harmonic 0.0013 % -8 deg 5th harmonic 0.0014 % 7 deg 6th harmonic 0.0014 % 66 deg 7th harmonic 0.0014 % 72 deg 8th harmonic 0.0014 % 66 deg 9th harmonic 0.0014 % -43 deg
1552.734375; 1.13193E-4
1558.593750; 1.12056E-4
1564.453125; 9.97983E-5
1570.312500; 1.02813E-4
1576.171875; 1.16438E-4
1582.031250; 1.17080E-4
1587.890625; 1.19735E-4
1593.750000; 1.16101E-4
1599.609375; 1.06789E-4
1605.468750; 1.00646E-4
1611.328125; 1.07978E-4
1617.187500; 1.14498E-4
1623.046875; 1.13126E-4
1628.906250; 1.03063E-4
1634.765625; 9.84814E-5
1640.625000; 1.06649E-4
1646.484375; 1.02451E-4
1652.343750; 9.91899E-5
1658.203125; 9.78002E-5
1664.062500; 1.08229E-4
1669.921875; 1.07496E-4
1675.781250; 9.89782E-5
1681.640625; 1.03981E-4
1687.500000; 1.11250E-4
1693.359375; 9.90179E-5
1699.218750; 1.00575E-4
1705.078125; 1.16472E-4
1710.937500; 1.14787E-4
1716.796875; 1.00229E-4
1722.656250; 9.49239E-5
1728.515625; 1.00894E-4
1734.375000; 1.00860E-4
1740.234375; 9.72912E-5
1746.093750; 9.84284E-5
1751.953125; 1.07872E-4
1757.812500; 1.02661E-4
1763.671875; 1.03026E-4
1769.531250; 9.94962E-5
1775.390625; 1.00851E-4
1781.250000; 1.09831E-4
1787.109375; 1.04700E-4
1792.968750; 1.08130E-4
1798.828125; 1.14963E-4
1804.687500; 1.05670E-4
1810.546875; 1.12298E-4
1816.406250; 1.06781E-4
1822.265625; 1.05633E-4
1828.125000; 1.04163E-4
1833.984375; 9.10431E-5
1839.843750; 1.01408E-4
1845.703125; 1.15384E-4
1851.562500; 1.11082E-4
1857.421875; 1.04455E-4
1863.281250; 1.06353E-4
1869.140625; 1.07054E-4
1875.000000; 1.11626E-4
1880.859375; 1.14909E-4
1886.718750; 1.12910E-4
1892.578125; 1.08274E-4
1898.437500; 1.10537E-4
1904.296875; 1.14768E-4
1910.156250; 1.10637E-4
1916.015625; 1.13372E-4
1921.875000; 1.11405E-4
1927.734375; 1.14308E-4
1933.593750; 1.13739E-4
1939.453125; 1.16231E-4
1945.312500; 1.16429E-4
1951.171875; 1.03847E-4
1957.031250; 9.65603E-5
1962.890625; 1.04697E-4
1968.750000; 1.09568E-4
1974.609375; 1.11693E-4
1980.468750; 1.13689E-4
1986.328125; 1.17837E-4
1992.187500; 1.62619E-4
1998.046875; 4.55502E-4
2003.906250; 3.69362E-4
2009.765625; 1.12782E-4
2015.625000; 9.31783E-5
2021.484375; 1.01977E-4
2027.343750; 1.08468E-4
2033.203125; 1.09798E-4
2039.062500; 1.11227E-4
2044.921875; 1.07368E-4
2050.781250; 1.06173E-4
2056.640625; 1.03419E-4
2062.500000; 1.07263E-4
2068.359375; 1.03579E-4
2074.218750; 1.01262E-4
2080.078125; 1.05444E-4
2085.937500; 1.04844E-4
2091.796875; 1.07948E-4
2097.656250; 1.02681E-4
2103.515625; 1.15159E-4
2109.375000; 1.23373E-4
2115.234375; 1.08292E-4
2121.093750; 9.89204E-5
2126.953125; 1.11826E-4
2132.812500; 1.13713E-4
2138.671875; 1.10741E-4
2144.531250; 1.06782E-4
2150.390625; 9.60998E-5
2156.250000; 1.01286E-4
2162.109375; 1.05198E-4
2167.968750; 1.02364E-4
2173.828125; 1.03374E-4
2179.687500; 1.10218E-4
2185.546875; 1.17698E-4
2191.406250; 1.14296E-4
2197.265625; 1.11681E-4
2203.125000; 1.08645E-4
2208.984375; 1.04039E-4
2214.843750; 1.05284E-4
2220.703125; 1.07245E-4
2226.562500; 1.04438E-4
2232.421875; 1.08399E-4
2238.281250; 1.11465E-4
2244.140625; 1.12934E-4
2250.000000; 1.10618E-4
2255.859375; 1.07404E-4
2261.718750; 9.92978E-5
2267.578125; 9.70722E-5
2273.437500; 9.84237E-5
2279.296875; 1.07499E-4
2285.156250; 1.15204E-4
2291.015625; 1.04659E-4
2296.875000; 1.17392E-4
2302.734375; 1.16730E-4
2308.593750; 1.02206E-4
2314.453125; 1.01089E-4
2320.312500; 1.08236E-4
2326.171875; 1.10531E-4
2332.031250; 1.08166E-4
2337.890625; 9.94181E-5
2343.750000; 1.08995E-4
2349.609375; 1.25532E-4
2355.468750; 1.17549E-4
2361.328125; 1.03295E-4
2367.187500; 1.04986E-4
2373.046875; 1.07312E-4
2378.906250; 1.11602E-4
2384.765625; 1.12976E-4
2390.625000; 1.02437E-4
2396.484375; 1.03863E-4
2402.343750; 1.06334E-4
2408.203125; 1.05122E-4
2414.062500; 1.15425E-4
2419.921875; 1.07120E-4
2425.781250; 1.04018E-4
2431.640625; 1.02258E-4
2437.500000; 1.08277E-4
2443.359375; 1.05168E-4
2449.218750; 9.47098E-5
2455.078125; 9.76603E-5
2460.937500; 1.00920E-4
2466.796875; 1.00127E-4
2472.656250; 1.06807E-4
2478.515625; 1.07776E-4
2484.375000; 1.04160E-4
2490.234375; 9.63337E-5
2496.093750; 1.01084E-4
2501.953125; 1.03706E-4
2507.812500; 9.68988E-5
2513.671875; 1.00697E-4
2519.531250; 1.04184E-4
2525.390625; 1.14221E-4
2531.250000; 1.07017E-4
2537.109375; 1.10578E-4
2542.968750; 1.02188E-4
2548.828125; 1.05593E-4
2554.687500; 1.01257E-4
2560.546875; 1.02511E-4
2566.406250; 1.09187E-4
2572.265625; 1.00563E-4
2578.125000; 9.58102E-5
2583.984375; 1.01402E-4
2589.843750; 1.14741E-4
2595.703125; 1.25361E-4
2601.562500; 1.19709E-4
2607.421875; 1.14525E-4
2613.281250; 1.08142E-4
2619.140625; 1.02496E-4
2625.000000; 1.07099E-4
2630.859375; 1.00700E-4
2636.718750; 9.88155E-5
2642.578125; 1.03973E-4
2648.437500; 1.11427E-4
2654.296875; 1.11853E-4
2660.156250; 1.05949E-4
2666.015625; 1.06205E-4
2671.875000; 1.04004E-4
2677.734375; 1.05039E-4
2683.593750; 1.07429E-4
2689.453125; 9.67362E-5
2695.312500; 9.51521E-5
2701.171875; 1.08513E-4
2707.031250; 1.06002E-4
2712.890625; 8.99721E-5
2718.750000; 9.97725E-5
2724.609375; 1.09319E-4
2730.468750; 1.04654E-4
2736.328125; 1.02920E-4
2742.187500; 1.07652E-4
2748.046875; 1.02293E-4
2753.906250; 9.99047E-5
2759.765625; 1.12513E-4
2765.625000; 1.16847E-4
2771.484375; 1.09935E-4
2777.343750; 9.87402E-5
2783.203125; 9.73463E-5
2789.062500; 1.02996E-4
2794.921875; 1.09620E-4
2800.781250; 1.20599E-4
2806.640625; 1.16738E-4
2812.500000; 9.65504E-5
2818.359375; 9.22757E-5
2824.218750; 1.04110E-4
2830.078125; 1.05964E-4
2835.937500; 1.09769E-4
2841.796875; 1.12412E-4
2847.656250; 1.05060E-4
2853.515625; 1.02962E-4
2859.375000; 1.04110E-4
2865.234375; 9.23170E-5
2871.093750; 9.39770E-5
2876.953125; 9.66379E-5
2882.812500; 9.28395E-5
2888.671875; 9.33555E-5
2894.531250; 1.04352E-4
2900.390625; 9.60573E-5
2906.250000; 1.04625E-4
2912.109375; 1.13152E-4
2917.968750; 1.03855E-4
2923.828125; 1.08943E-4
2929.687500; 1.13502E-4
2935.546875; 1.00246E-4
2941.406250; 9.85108E-5
2947.265625; 1.09256E-4
2953.125000; 1.00922E-4
2958.984375; 9.21241E-5
2964.843750; 1.02133E-4
2970.703125; 9.88282E-5
2976.562500; 9.69848E-5
2982.421875; 1.05595E-4
2988.281250; 1.06640E-4
2994.140625; 1.05074E-4
3000.000000; 1.16252E-4
3005.859375; 1.02628E-4
3011.718750; 1.01606E-4
3017.578125; 1.08062E-4
3023.437500; 1.06511E-4
3029.296875; 1.02607E-4
3035.156250; 1.05977E-4
3041.015625; 1.04858E-4
3046.875000; 9.87138E-5
3052.734375; 1.11843E-4
3058.593750; 1.11838E-4
3064.453125; 1.13229E-4
3070.312500; 1.01045E-4
3076.171875; 1.00003E-4
3082.031250; 9.49263E-5
3087.890625; 9.18184E-5
3093.750000; 1.04211E-4
3099.609375; 1.16527E-4
3105.468750; 1.16028E-4
3111.328125; 1.12756E-4
3117.187500; 9.72715E-5
3123.046875; 9.77651E-5
3128.906250; 9.78366E-5
3134.765625; 1.02237E-4
3140.625000; 9.54101E-5
3146.484375; 1.13687E-4
3152.343750; 1.16417E-4
3158.203125; 1.06017E-4
3164.062500; 1.11786E-4
3169.921875; 1.03075E-4
3175.781250; 1.02717E-4
3181.640625; 1.04810E-4
3187.500000; 1.01787E-4
3193.359375; 1.21966E-4
3199.218750; 1.08618E-4
3205.078125; 9.49261E-5
3210.937500; 9.83142E-5
3216.796875; 1.06642E-4
3222.656250; 1.07714E-4
3228.515625; 1.11142E-4
3234.375000; 1.08303E-4
3240.234375; 1.03156E-4
3246.093750; 1.03183E-4
3251.953125; 1.07369E-4
3257.812500; 9.80893E-5
3263.671875; 1.10217E-4
3269.531250; 1.07525E-4
3275.390625; 1.00711E-4
3281.250000; 1.06022E-4
3287.109375; 1.01120E-4
3292.968750; 9.90321E-5
3298.828125; 1.07278E-4
3304.687500; 1.04394E-4
3310.546875; 1.07556E-4
3316.406250; 1.07058E-4
3322.265625; 1.08925E-4
3328.125000; 1.05147E-4
3333.984375; 1.01435E-4
3339.843750; 1.02843E-4
3345.703125; 9.90865E-5
3351.562500; 1.00207E-4
3357.421875; 1.09250E-4
3363.281250; 1.03364E-4
3369.140625; 9.89316E-5
3375.000000; 1.04318E-4
3380.859375; 1.13470E-4
3386.718750; 1.12156E-4
3392.578125; 1.07515E-4
3398.437500; 1.17287E-4
3404.296875; 1.05210E-4
3410.156250; 9.61295E-5
3416.015625; 9.68460E-5
3421.875000; 9.17502E-5
3427.734375; 9.46815E-5
3433.593750; 1.01400E-4
3439.453125; 8.93802E-5
3445.312500; 9.89571E-5
3451.171875; 9.97691E-5
3457.031250; 8.99065E-5
3462.890625; 9.75200E-5
3468.750000; 9.48128E-5
3474.609375; 1.02612E-4
3480.468750; 9.51824E-5
3486.328125; 9.77227E-5
3492.187500; 9.76852E-5
3498.046875; 9.52723E-5
3503.906250; 1.07299E-4
3509.765625; 1.08096E-4
3515.625000; 1.06909E-4
3521.484375; 1.06362E-4
3527.343750; 1.07422E-4
3533.203125; 1.10494E-4
3539.062500; 1.06385E-4
3544.921875; 9.89389E-5
3550.781250; 1.02245E-4
3556.640625; 1.11523E-4
3562.500000; 1.06493E-4
3568.359375; 9.91131E-5
3574.218750; 9.98840E-5
3580.078125; 9.99127E-5
3585.937500; 9.56150E-5
3591.796875; 1.08879E-4
3597.656250; 1.08467E-4
3603.515625; 1.05153E-4
3609.375000; 1.03511E-4
3615.234375; 9.00112E-5
3621.093750; 1.02269E-4
3626.953125; 1.12821E-4
3632.812500; 1.11824E-4
3638.671875; 1.09933E-4
3644.531250; 9.31189E-5
3650.390625; 9.74173E-5
3656.250000; 1.00634E-4
3662.109375; 9.66311E-5
3667.968750; 1.06484E-4
3673.828125; 9.89917E-5
3679.687500; 9.00563E-5
3685.546875; 9.42988E-5
3691.406250; 1.07226E-4
3697.265625; 1.04200E-4
3703.125000; 1.09687E-4
3708.984375; 1.08280E-4
3714.843750; 1.08173E-4
3720.703125; 1.08698E-4
3726.562500; 1.09743E-4
3732.421875; 1.14973E-4
3738.281250; 1.07091E-4
3744.140625; 1.09835E-4
3750.000000; 1.05038E-4
3755.859375; 1.02637E-4
3761.718750; 1.10359E-4
3767.578125; 1.11262E-4
3773.437500; 1.01072E-4
3779.296875; 8.90598E-5
3785.156250; 1.11974E-4
3791.015625; 1.15631E-4
3796.875000; 9.93335E-5
3802.734375; 1.04338E-4
3808.593750; 1.07580E-4
3814.453125; 1.01915E-4
3820.312500; 1.13268E-4
3826.171875; 1.09360E-4
3832.031250; 9.77846E-5
3837.890625; 9.83653E-5
3843.750000; 9.92479E-5
3849.609375; 1.07608E-4
3855.468750; 1.06966E-4
3861.328125; 1.03476E-4
3867.187500; 1.00108E-4
3873.046875; 9.75950E-5
3878.906250; 1.06137E-4
3884.765625; 1.04360E-4
3890.625000; 1.06228E-4
3896.484375; 1.12129E-4
3902.343750; 1.07517E-4
3908.203125; 1.03864E-4
3914.062500; 1.11654E-4
3919.921875; 1.02829E-4
3925.781250; 1.00805E-4
3931.640625; 1.08982E-4
3937.500000; 1.19843E-4
3943.359375; 1.02488E-4
3949.218750; 9.99150E-5
3955.078125; 9.91638E-5
3960.937500; 1.12310E-4
3966.796875; 1.09496E-4
3972.656250; 9.16206E-5
3978.515625; 9.10813E-5
3984.375000; 1.00461E-4
3990.234375; 1.02742E-4
3996.093750; 9.59107E-5
4001.953125; 9.41906E-5
4007.812500; 9.94461E-5
4013.671875; 9.76537E-5
4019.531250; 9.37212E-5
4025.390625; 1.12129E-4
4031.250000; 1.06646E-4
4037.109375; 1.10726E-4
4042.968750; 1.03898E-4
4048.828125; 1.11013E-4
4054.687500; 1.05733E-4
4060.546875; 1.03506E-4
4066.406250; 1.10217E-4
4072.265625; 1.11186E-4
4078.125000; 1.07937E-4
4083.984375; 9.69133E-5
4089.843750; 9.35216E-5
4095.703125; 9.46608E-5
4101.562500; 1.06997E-4
4107.421875; 1.07783E-4
4113.281250; 1.06268E-4
4119.140625; 1.01216E-4
4125.000000; 1.11729E-4
4130.859375; 1.10967E-4
4136.718750; 1.03529E-4
4142.578125; 9.92876E-5
4148.437500; 9.56129E-5
4154.296875; 9.39539E-5
4160.156250; 8.80380E-5
4166.015625; 9.80775E-5
4171.875000; 9.63402E-5
4177.734375; 1.03235E-4
4183.593750; 1.00341E-4
4189.453125; 1.02626E-4
4195.312500; 9.51634E-5
4201.171875; 1.12889E-4
4207.031250; 1.11957E-4
4212.890625; 1.01476E-4
4218.750000; 9.76971E-5
4224.609375; 9.76284E-5
4230.468750; 9.98539E-5
4236.328125; 9.04217E-5
4242.187500; 1.00480E-4
4248.046875; 1.02120E-4
4253.906250; 1.00810E-4
4259.765625; 1.04037E-4
4265.625000; 1.02714E-4
4271.484375; 1.06335E-4
4277.343750; 9.48329E-5
4283.203125; 9.33101E-5
4289.062500; 1.02159E-4
4294.921875; 9.51977E-5
4300.781250; 9.33101E-5
4306.640625; 9.67591E-5
4312.500000; 9.19002E-5
4318.359375; 9.73418E-5
4324.218750; 9.40261E-5
4330.078125; 9.97348E-5
4335.937500; 1.07533E-4
4341.796875; 1.02596E-4
4347.656250; 1.11951E-4
4353.515625; 1.20467E-4
4359.375000; 1.10398E-4
4365.234375; 9.83897E-5
4371.093750; 1.08366E-4
4376.953125; 1.07998E-4
4382.812500; 1.14776E-4
4388.671875; 1.16254E-4
4394.531250; 1.04830E-4
4400.390625; 1.03642E-4
4406.250000; 1.07007E-4
4412.109375; 9.61493E-5
4417.968750; 9.38400E-5
4423.828125; 9.65606E-5
4429.687500; 1.02967E-4
4435.546875; 1.07968E-4
4441.406250; 1.11756E-4
4447.265625; 1.01372E-4
4453.125000; 1.02070E-4
4458.984375; 1.02676E-4
4464.843750; 1.08504E-4
4470.703125; 1.02864E-4
4476.562500; 1.03861E-4
4482.421875; 1.01829E-4
4488.281250; 9.52587E-5
4494.140625; 1.02045E-4
4500.000000; 9.52753E-5
4505.859375; 1.02646E-4
4511.718750; 1.04946E-4
4517.578125; 1.10766E-4
4523.437500; 1.10727E-4
4529.296875; 1.06450E-4
4535.156250; 1.10171E-4
4541.015625; 1.20256E-4
4546.875000; 1.19641E-4
4552.734375; 1.11397E-4
4558.593750; 1.11324E-4
4564.453125; 1.11333E-4
4570.312500; 1.00231E-4
4576.171875; 1.03649E-4
4582.031250; 1.14902E-4
4587.890625; 1.04385E-4
4593.750000; 1.09919E-4
4599.609375; 9.81177E-5
4605.468750; 9.98404E-5
4611.328125; 1.07016E-4
4617.187500; 1.04301E-4
4623.046875; 9.87093E-5
4628.906250; 9.99211E-5
4634.765625; 1.04604E-4
4640.625000; 1.01834E-4
4646.484375; 1.05736E-4
4652.343750; 1.08938E-4
4658.203125; 1.03767E-4
4664.062500; 1.11031E-4
4669.921875; 1.10579E-4
4675.781250; 1.06566E-4
4681.640625; 1.05929E-4
4687.500000; 9.59047E-5
4693.359375; 9.74928E-5
4699.218750; 1.01353E-4
4705.078125; 1.02129E-4
4710.937500; 1.05031E-4
4716.796875; 1.06891E-4
4722.656250; 1.03763E-4
4728.515625; 1.03957E-4
4734.375000; 1.01413E-4
4740.234375; 9.80384E-5
4746.093750; 1.08441E-4
4751.953125; 1.14550E-4
4757.812500; 1.11961E-4
4763.671875; 1.01291E-4
4769.531250; 1.00441E-4
4775.390625; 1.11302E-4
4781.250000; 1.04523E-4
4787.109375; 9.04345E-5
4792.968750; 9.76301E-5
4798.828125; 1.07548E-4
4804.687500; 9.33837E-5
4810.546875; 1.01847E-4
4816.406250; 1.17029E-4
4822.265625; 1.21388E-4
4828.125000; 1.12471E-4
4833.984375; 1.01847E-4
4839.843750; 1.01924E-4
4845.703125; 1.08221E-4
4851.562500; 1.10160E-4
4857.421875; 1.06177E-4
4863.281250; 1.04819E-4
4869.140625; 9.94924E-5
4875.000000; 9.48168E-5
4880.859375; 1.14627E-4
4886.718750; 1.13060E-4
4892.578125; 1.02993E-4
4898.437500; 1.06162E-4
4904.296875; 1.03284E-4
4910.156250; 1.04525E-4
4916.015625; 1.01359E-4
4921.875000; 1.03380E-4
4927.734375; 1.00834E-4
4933.593750; 1.03540E-4
4939.453125; 1.04176E-4
4945.312500; 1.07494E-4
4951.171875; 1.00564E-4
4957.031250; 1.06602E-4
4962.890625; 1.15693E-4
4968.750000; 1.08471E-4
4974.609375; 1.01015E-4
4980.468750; 1.03782E-4
4986.328125; 1.10656E-4
4992.187500; 1.04371E-4
4998.046875; 1.05097E-4
5003.906250; 1.10203E-4
5009.765625; 1.06667E-4
5015.625000; 1.06888E-4
5021.484375; 1.07501E-4
5027.343750; 1.06184E-4
5033.203125; 1.02688E-4
5039.062500; 1.02354E-4
5044.921875; 1.05147E-4
5050.781250; 1.02092E-4
5056.640625; 1.02543E-4
5062.500000; 9.34973E-5
5068.359375; 9.67124E-5
