* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:45:45 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 10.00 V 10.00 VC, 10.00 VA 10.00 V 22 - 22k UNW 874.9 uV >22k Distortion at 1,000.0 Hz, -20.00 dBFS: Gain: 29.35 dB THD: 0.0099 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0036 %  [10 .. 22] N: 0.13 %  [0..22800 Hz] N+D: 4.282 mV A THD+N: 0.13 %  [0..22800 Hz] SNR: 58.0 dB ENOB: 13.2 bits 2nd harmonic 0.0088 % -147 deg 3rd harmonic 0.0012 % 109 deg 4th harmonic 0.00098 % 153 deg 5th harmonic 0.0011 % 107 deg 6th harmonic 0.0011 % -108 deg 7th harmonic 0.0011 % -112 deg 8th harmonic 0.00098 % 101 deg 9th harmonic 0.0010 % -150 deg 
199.218750; 1.64760E-3
205.078125; 1.00604E-3
210.937500; 1.30178E-4
216.796875; 1.13018E-4
222.656250; 1.12826E-4
228.515625; 1.05439E-4
234.375000; 1.04357E-4
240.234375; 1.09081E-4
246.093750; 1.33483E-4
251.953125; 1.59871E-4
257.812500; 1.24666E-4
263.671875; 1.27422E-4
269.531250; 1.21368E-4
275.390625; 1.13794E-4
281.250000; 1.03878E-4
287.109375; 9.85202E-5
292.968750; 1.20143E-4
298.828125; 2.27752E-4
304.687500; 1.77253E-4
310.546875; 1.05694E-4
316.406250; 1.05988E-4
322.265625; 1.02512E-4
328.125000; 9.62939E-5
333.984375; 1.04184E-4
339.843750; 1.05911E-4
345.703125; 1.35359E-4
351.562500; 1.68745E-4
357.421875; 1.15725E-4
363.281250; 1.01182E-4
369.140625; 1.04314E-4
375.000000; 1.22356E-4
380.859375; 1.18936E-4
386.718750; 1.22320E-4
392.578125; 2.08347E-4
398.437500; 5.24312E-4
404.296875; 3.83402E-4
410.156250; 1.24015E-4
416.015625; 1.13964E-4
421.875000; 1.01883E-4
427.734375; 1.06790E-4
433.593750; 1.16332E-4
439.453125; 1.26521E-4
445.312500; 1.43009E-4
451.171875; 1.41920E-4
457.031250; 1.00637E-4
462.890625; 1.01577E-4
468.750000; 1.09118E-4
474.609375; 1.17106E-4
480.468750; 1.09344E-4
486.328125; 1.09957E-4
492.187500; 1.57212E-4
498.046875; 3.39003E-4
503.906250; 2.68763E-4
509.765625; 1.11589E-4
515.625000; 1.09777E-4
521.484375; 1.05645E-4
527.343750; 1.03199E-4
533.203125; 1.03727E-4
539.062500; 1.07704E-4
544.921875; 1.13007E-4
550.781250; 1.10931E-4
556.640625; 9.79026E-5
562.500000; 1.09839E-4
568.359375; 1.08219E-4
574.218750; 1.09631E-4
580.078125; 1.08091E-4
585.937500; 1.06725E-4
591.796875; 1.18212E-4
597.656250; 1.16819E-4
603.515625; 1.18314E-4
609.375000; 1.08798E-4
615.234375; 1.00745E-4
621.093750; 1.04595E-4
626.953125; 1.15251E-4
632.812500; 1.06483E-4
638.671875; 9.72310E-5
644.531250; 1.00374E-4
650.390625; 1.24739E-4
656.250000; 1.14925E-4
662.109375; 1.05718E-4
667.968750; 1.00197E-4
673.828125; 1.07012E-4
679.687500; 1.03894E-4
685.546875; 1.10241E-4
691.406250; 1.11380E-4
697.265625; 2.21459E-4
703.125000; 2.08664E-4
708.984375; 1.13862E-4
714.843750; 1.11703E-4
720.703125; 1.09839E-4
726.562500; 1.08151E-4
732.421875; 1.08574E-4
738.281250; 1.00911E-4
744.140625; 1.21601E-4
750.000000; 1.24882E-4
755.859375; 1.21137E-4
761.718750; 1.12744E-4
767.578125; 9.97537E-5
773.437500; 1.11673E-4
779.296875; 1.27407E-4
785.156250; 1.20421E-4
791.015625; 1.18178E-4
796.875000; 1.83526E-4
802.734375; 1.98308E-4
808.593750; 1.34953E-4
814.453125; 1.50460E-4
820.312500; 1.42787E-4
826.171875; 1.49441E-4
832.031250; 1.64145E-4
837.890625; 1.60909E-4
843.750000; 1.97943E-4
849.609375; 1.89409E-4
855.468750; 2.21390E-4
861.328125; 2.35498E-4
867.187500; 2.44424E-4
873.046875; 3.04610E-4
878.906250; 3.26232E-4
884.765625; 3.70659E-4
890.625000; 4.36763E-4
896.484375; 5.30019E-4
902.343750; 6.07658E-4
908.203125; 7.42849E-4
914.062500; 8.82986E-4
919.921875; 1.08173E-3
925.781250; 1.37575E-3
931.640625; 1.74217E-3
937.500000; 2.30565E-3
943.359375; 3.06901E-3
949.218750; 4.30288E-3
955.078125; 6.21634E-3
960.937500; 9.52558E-3
966.796875; 1.56244E-2
972.656250; 2.84295E-2
978.515625; 6.03809E-2
984.375000; 1.69118E-1
990.234375; 9.30057E-1
996.093750; 7.44053E0
1001.953125; 9.30065E0
1007.812500; 2.65732E0
1013.671875; 2.65731E-1
1019.531250; 8.17641E-2
1025.390625; 3.57897E-2
1031.250000; 1.88111E-2
1037.109375; 1.11387E-2
1042.968750; 7.10068E-3
1048.828125; 4.84556E-3
1054.687500; 3.42709E-3
1060.546875; 2.53152E-3
1066.406250; 1.90392E-3
1072.265625; 1.48355E-3
1078.125000; 1.16660E-3
1083.984375; 9.52693E-4
1089.843750; 7.75063E-4
1095.703125; 6.46885E-4
1101.562500; 5.35917E-4
1107.421875; 4.64556E-4
1113.281250; 4.06422E-4
1119.140625; 3.29727E-4
1125.000000; 3.07060E-4
1130.859375; 2.76676E-4
1136.718750; 2.42930E-4
1142.578125; 2.09440E-4
1148.437500; 2.08676E-4
1154.296875; 1.99824E-4
1160.156250; 1.77953E-4
1166.015625; 1.50954E-4
1171.875000; 1.48074E-4
1177.734375; 1.37838E-4
1183.593750; 1.42331E-4
1189.453125; 1.15018E-4
1195.312500; 1.28109E-4
1201.171875; 1.48948E-4
1207.031250; 1.29430E-4
1212.890625; 1.16201E-4
1218.750000; 1.00974E-4
1224.609375; 1.18244E-4
1230.468750; 1.14681E-4
1236.328125; 1.21880E-4
1242.187500; 1.13096E-4
1248.046875; 1.13353E-4
1253.906250; 1.23249E-4
1259.765625; 1.07697E-4
1265.625000; 1.15513E-4
1271.484375; 1.09719E-4
1277.343750; 1.00425E-4
1283.203125; 9.45287E-5
1289.062500; 1.04010E-4
1294.921875; 1.09268E-4
1300.781250; 1.05815E-4
1306.640625; 1.02732E-4
1312.500000; 1.02839E-4
1318.359375; 1.09871E-4
1324.218750; 1.16614E-4
1330.078125; 1.15807E-4
1335.937500; 1.10897E-4
1341.796875; 1.11699E-4
1347.656250; 1.13850E-4
1353.515625; 1.17658E-4
1359.375000; 1.13705E-4
1365.234375; 1.18090E-4
1371.093750; 1.12478E-4
1376.953125; 1.09981E-4
1382.812500; 9.42599E-5
1388.671875; 1.03857E-4
1394.531250; 1.23819E-4
1400.390625; 1.29474E-4
1406.250000; 1.14617E-4
1412.109375; 1.13801E-4
1417.968750; 1.04645E-4
1423.828125; 9.98229E-5
1429.687500; 1.02304E-4
1435.546875; 1.08210E-4
1441.406250; 1.02031E-4
1447.265625; 1.12088E-4
1453.125000; 1.11959E-4
1458.984375; 1.05739E-4
1464.843750; 1.13373E-4
1470.703125; 1.05920E-4
1476.562500; 1.04079E-4
1482.421875; 9.30749E-5
1488.281250; 9.69525E-5
1494.140625; 1.11483E-4
1500.000000; 9.98618E-5
1505.859375; 1.04499E-4
1511.718750; 1.13351E-4
1517.578125; 1.11154E-4
1523.437500; 1.06046E-4
1529.296875; 1.05668E-4
1535.156250; 1.00680E-4
1541.015625; 9.75965E-5
1546.875000; 1.08798E-4
1552.734375; 1.15338E-4
1558.593750; 1.12501E-4
1564.453125; 1.22394E-4
1570.312500; 1.09244E-4
1576.171875; 1.09348E-4
1582.031250; 1.06765E-4
1587.890625; 1.05508E-4
1593.750000; 1.09628E-4
1599.609375; 1.16587E-4
1605.468750; 1.12391E-4
1611.328125; 1.00793E-4
1617.187500; 1.17147E-4
1623.046875; 1.13309E-4
1628.906250; 9.81495E-5
1634.765625; 1.02006E-4
1640.625000; 1.03177E-4
1646.484375; 9.89304E-5
1652.343750; 1.07193E-4
1658.203125; 1.01617E-4
1664.062500; 1.14606E-4
1669.921875; 1.05105E-4
1675.781250; 9.97959E-5
1681.640625; 9.92686E-5
1687.500000; 1.03778E-4
1693.359375; 1.13800E-4
1699.218750; 1.09683E-4
1705.078125; 1.02539E-4
1710.937500; 1.07630E-4
1716.796875; 1.09657E-4
1722.656250; 1.09008E-4
1728.515625; 1.06391E-4
1734.375000; 1.12007E-4
1740.234375; 1.05457E-4
1746.093750; 1.11053E-4
1751.953125; 1.12207E-4
1757.812500; 1.17262E-4
1763.671875; 1.08427E-4
1769.531250; 1.02868E-4
1775.390625; 1.04453E-4
1781.250000; 1.10549E-4
1787.109375; 1.16593E-4
1792.968750; 1.08785E-4
1798.828125; 1.05445E-4
1804.687500; 1.02229E-4
1810.546875; 1.00074E-4
1816.406250; 9.98678E-5
1822.265625; 9.95283E-5
1828.125000; 9.24568E-5
1833.984375; 1.05467E-4
1839.843750; 1.11846E-4
1845.703125; 1.01116E-4
1851.562500; 1.02281E-4
1857.421875; 9.64273E-5
1863.281250; 1.01674E-4
1869.140625; 1.04665E-4
1875.000000; 1.03116E-4
1880.859375; 1.00307E-4
1886.718750; 1.04907E-4
1892.578125; 1.06123E-4
1898.437500; 1.06722E-4
1904.296875; 1.06104E-4
1910.156250; 9.66627E-5
1916.015625; 1.02742E-4
1921.875000; 1.07098E-4
1927.734375; 1.06135E-4
1933.593750; 9.87357E-5
1939.453125; 1.10079E-4
1945.312500; 1.12753E-4
1951.171875; 1.09817E-4
1957.031250; 1.07276E-4
1962.890625; 1.15437E-4
1968.750000; 1.21545E-4
1974.609375; 1.05245E-4
1980.468750; 1.01135E-4
1986.328125; 1.03665E-4
1992.187500; 2.46026E-4
1998.046875; 7.96058E-4
2003.906250; 6.40424E-4
2009.765625; 1.37134E-4
2015.625000; 1.15292E-4
2021.484375; 1.18180E-4
2027.343750; 1.11924E-4
2033.203125; 1.09240E-4
2039.062500; 1.09562E-4
2044.921875; 1.07494E-4
2050.781250; 1.11002E-4
2056.640625; 1.18907E-4
2062.500000; 1.15651E-4
2068.359375; 1.15160E-4
2074.218750; 1.12566E-4
2080.078125; 1.12066E-4
2085.937500; 1.09179E-4
2091.796875; 1.18061E-4
2097.656250; 1.11552E-4
2103.515625; 9.84461E-5
2109.375000; 8.60420E-5
2115.234375; 9.50207E-5
2121.093750; 9.78809E-5
2126.953125; 9.57524E-5
2132.812500; 1.06843E-4
2138.671875; 9.87593E-5
2144.531250; 1.00568E-4
2150.390625; 1.09997E-4
2156.250000; 1.04533E-4
2162.109375; 9.62820E-5
2167.968750; 9.77701E-5
2173.828125; 9.27905E-5
2179.687500; 9.63988E-5
2185.546875; 1.05586E-4
2191.406250; 1.01840E-4
2197.265625; 1.02832E-4
2203.125000; 1.06443E-4
2208.984375; 1.07402E-4
2214.843750; 9.63210E-5
2220.703125; 9.93139E-5
2226.562500; 1.12344E-4
2232.421875; 1.01773E-4
2238.281250; 9.65295E-5
2244.140625; 9.88694E-5
2250.000000; 1.01489E-4
2255.859375; 1.00588E-4
2261.718750; 1.08669E-4
2267.578125; 1.10198E-4
2273.437500; 1.05289E-4
2279.296875; 9.80944E-5
2285.156250; 1.03117E-4
2291.015625; 9.66646E-5
2296.875000; 9.72605E-5
2302.734375; 1.11405E-4
2308.593750; 1.03796E-4
2314.453125; 9.74567E-5
2320.312500; 1.11717E-4
2326.171875; 1.14942E-4
2332.031250; 1.04662E-4
2337.890625; 1.07393E-4
2343.750000; 9.97375E-5
2349.609375; 1.16979E-4
2355.468750; 1.02297E-4
2361.328125; 1.03526E-4
2367.187500; 9.99673E-5
2373.046875; 1.03243E-4
2378.906250; 9.66627E-5
2384.765625; 9.98783E-5
2390.625000; 1.06384E-4
2396.484375; 1.00439E-4
2402.343750; 1.08888E-4
2408.203125; 1.21854E-4
2414.062500; 1.07480E-4
2419.921875; 1.04116E-4
2425.781250; 1.07916E-4
2431.640625; 1.08670E-4
2437.500000; 1.09279E-4
2443.359375; 1.03781E-4
2449.218750; 1.03054E-4
2455.078125; 1.08516E-4
2460.937500; 1.04953E-4
2466.796875; 1.07036E-4
2472.656250; 1.19751E-4
2478.515625; 1.07308E-4
2484.375000; 1.02571E-4
2490.234375; 1.09261E-4
2496.093750; 1.08268E-4
2501.953125; 1.03948E-4
2507.812500; 1.11023E-4
2513.671875; 1.15912E-4
2519.531250; 1.07062E-4
2525.390625; 1.02825E-4
2531.250000; 9.17914E-5
2537.109375; 1.03167E-4
2542.968750; 1.08120E-4
2548.828125; 1.14332E-4
2554.687500; 1.00688E-4
2560.546875; 9.45693E-5
2566.406250; 9.94275E-5
2572.265625; 9.60488E-5
2578.125000; 1.01733E-4
2583.984375; 1.07620E-4
2589.843750; 1.17207E-4
2595.703125; 1.23354E-4
2601.562500; 1.13057E-4
2607.421875; 1.11308E-4
2613.281250; 1.01655E-4
2619.140625; 1.07325E-4
2625.000000; 1.08700E-4
2630.859375; 1.23926E-4
2636.718750; 1.17757E-4
2642.578125; 1.09838E-4
2648.437500; 1.15012E-4
2654.296875; 1.08654E-4
2660.156250; 1.08223E-4
2666.015625; 1.09282E-4
2671.875000; 1.10199E-4
2677.734375; 1.09660E-4
2683.593750; 1.05147E-4
2689.453125; 9.86103E-5
2695.312500; 9.81627E-5
2701.171875; 9.25514E-5
2707.031250; 9.60381E-5
2712.890625; 1.02645E-4
2718.750000; 1.10666E-4
2724.609375; 1.10370E-4
2730.468750; 1.02666E-4
2736.328125; 1.05701E-4
2742.187500; 1.06405E-4
2748.046875; 9.57244E-5
2753.906250; 8.64075E-5
2759.765625; 9.44386E-5
2765.625000; 1.02811E-4
2771.484375; 1.09415E-4
2777.343750; 1.10948E-4
2783.203125; 1.05118E-4
2789.062500; 9.31895E-5
2794.921875; 9.23776E-5
2800.781250; 1.00692E-4
2806.640625; 1.09287E-4
2812.500000; 1.00883E-4
2818.359375; 1.04401E-4
2824.218750; 1.11024E-4
2830.078125; 9.71776E-5
2835.937500; 1.01139E-4
2841.796875; 1.03334E-4
2847.656250; 1.13088E-4
2853.515625; 1.17000E-4
2859.375000; 1.11292E-4
2865.234375; 9.89412E-5
2871.093750; 9.18357E-5
2876.953125; 9.64374E-5
2882.812500; 9.09023E-5
2888.671875; 1.02817E-4
2894.531250; 1.11409E-4
2900.390625; 1.05255E-4
2906.250000; 9.95694E-5
2912.109375; 9.16454E-5
2917.968750; 1.02049E-4
2923.828125; 9.26489E-5
2929.687500; 9.76482E-5
2935.546875; 1.05242E-4
2941.406250; 1.05715E-4
2947.265625; 1.21366E-4
2953.125000; 1.19393E-4
2958.984375; 1.10837E-4
2964.843750; 9.35918E-5
2970.703125; 9.69808E-5
2976.562500; 1.12040E-4
2982.421875; 1.10820E-4
2988.281250; 9.70795E-5
2994.140625; 1.09133E-4
3000.000000; 1.41377E-4
3005.859375; 1.22874E-4
3011.718750; 1.06287E-4
3017.578125; 1.11315E-4
3023.437500; 1.04722E-4
3029.296875; 9.16123E-5
3035.156250; 9.31146E-5
3041.015625; 1.10410E-4
3046.875000; 1.14289E-4
3052.734375; 1.07359E-4
3058.593750; 8.92766E-5
3064.453125; 9.14887E-5
3070.312500; 1.09579E-4
3076.171875; 1.13166E-4
3082.031250; 9.66025E-5
3087.890625; 1.05417E-4
3093.750000; 1.01341E-4
3099.609375; 1.05693E-4
3105.468750; 1.09683E-4
3111.328125; 1.12878E-4
3117.187500; 1.20554E-4
3123.046875; 1.10336E-4
3128.906250; 9.12081E-5
3134.765625; 9.07093E-5
3140.625000; 1.02610E-4
3146.484375; 1.17582E-4
3152.343750; 1.17278E-4
3158.203125; 1.06276E-4
3164.062500; 9.53011E-5
3169.921875; 1.08314E-4
3175.781250; 1.11805E-4
3181.640625; 9.78342E-5
3187.500000; 9.27222E-5
3193.359375; 9.71753E-5
3199.218750; 9.74638E-5
3205.078125; 9.93732E-5
3210.937500; 1.10520E-4
3216.796875; 1.08504E-4
3222.656250; 1.00191E-4
3228.515625; 1.07832E-4
3234.375000; 1.06809E-4
3240.234375; 9.84424E-5
3246.093750; 1.01679E-4
3251.953125; 1.03007E-4
3257.812500; 9.59516E-5
3263.671875; 9.59378E-5
3269.531250; 1.01710E-4
3275.390625; 9.81678E-5
3281.250000; 1.00369E-4
3287.109375; 9.42749E-5
3292.968750; 9.86328E-5
3298.828125; 1.07331E-4
3304.687500; 1.00486E-4
3310.546875; 1.07334E-4
3316.406250; 9.71565E-5
3322.265625; 1.00930E-4
3328.125000; 1.07933E-4
3333.984375; 1.07231E-4
3339.843750; 9.73707E-5
3345.703125; 1.05226E-4
3351.562500; 1.03014E-4
3357.421875; 1.07346E-4
3363.281250; 1.02320E-4
3369.140625; 9.93670E-5
3375.000000; 1.06292E-4
3380.859375; 1.05084E-4
3386.718750; 1.05364E-4
3392.578125; 1.01389E-4
3398.437500; 1.07807E-4
3404.296875; 1.01409E-4
3410.156250; 9.07846E-5
3416.015625; 9.49063E-5
3421.875000; 9.99820E-5
3427.734375; 1.05227E-4
3433.593750; 1.04570E-4
3439.453125; 9.00576E-5
3445.312500; 9.09174E-5
3451.171875; 9.11753E-5
3457.031250; 8.99749E-5
3462.890625; 9.44223E-5
3468.750000; 9.94294E-5
3474.609375; 1.03220E-4
3480.468750; 1.01815E-4
3486.328125; 1.03970E-4
3492.187500; 9.92409E-5
3498.046875; 1.03466E-4
3503.906250; 1.00128E-4
3509.765625; 9.79997E-5
3515.625000; 1.03909E-4
3521.484375; 1.03479E-4
3527.343750; 9.73529E-5
3533.203125; 1.02710E-4
3539.062500; 1.07367E-4
3544.921875; 9.58825E-5
3550.781250; 1.01690E-4
3556.640625; 1.08100E-4
3562.500000; 1.14131E-4
3568.359375; 1.04739E-4
3574.218750; 1.00490E-4
3580.078125; 1.16422E-4
3585.937500; 1.07886E-4
3591.796875; 1.05336E-4
3597.656250; 9.83094E-5
3603.515625; 9.19711E-5
3609.375000; 1.01972E-4
3615.234375; 1.09237E-4
3621.093750; 1.01909E-4
3626.953125; 1.02427E-4
3632.812500; 9.57583E-5
3638.671875; 1.02197E-4
3644.531250; 1.10592E-4
3650.390625; 1.07021E-4
3656.250000; 1.00998E-4
3662.109375; 1.06930E-4
3667.968750; 9.63547E-5
3673.828125; 9.97887E-5
3679.687500; 8.75105E-5
3685.546875; 1.04631E-4
3691.406250; 1.07240E-4
3697.265625; 1.05569E-4
3703.125000; 1.06514E-4
3708.984375; 9.78901E-5
3714.843750; 1.08239E-4
3720.703125; 1.06828E-4
3726.562500; 9.48569E-5
3732.421875; 9.20570E-5
3738.281250; 1.09230E-4
3744.140625; 1.13692E-4
3750.000000; 1.16025E-4
3755.859375; 1.14953E-4
3761.718750; 1.07460E-4
3767.578125; 9.67595E-5
3773.437500; 1.04902E-4
3779.296875; 1.03572E-4
3785.156250; 1.06047E-4
3791.015625; 9.79837E-5
3796.875000; 9.82237E-5
3802.734375; 9.93718E-5
3808.593750; 1.09211E-4
3814.453125; 1.11495E-4
3820.312500; 1.04797E-4
3826.171875; 9.97626E-5
3832.031250; 9.65849E-5
3837.890625; 9.83982E-5
3843.750000; 1.08248E-4
3849.609375; 1.02751E-4
3855.468750; 9.83935E-5
3861.328125; 1.06128E-4
3867.187500; 1.12839E-4
3873.046875; 1.00738E-4
3878.906250; 9.78465E-5
3884.765625; 1.12949E-4
3890.625000; 1.09107E-4
3896.484375; 1.08158E-4
3902.343750; 1.11799E-4
3908.203125; 1.12129E-4
3914.062500; 1.04888E-4
3919.921875; 9.99733E-5
3925.781250; 1.01723E-4
3931.640625; 1.04363E-4
3937.500000; 1.00457E-4
3943.359375; 1.09772E-4
3949.218750; 1.16615E-4
3955.078125; 1.21083E-4
3960.937500; 1.17290E-4
3966.796875; 9.92345E-5
3972.656250; 1.04039E-4
3978.515625; 1.05640E-4
3984.375000; 9.68760E-5
3990.234375; 9.78840E-5
3996.093750; 1.02325E-4
4001.953125; 1.02136E-4
4007.812500; 8.66987E-5
4013.671875; 9.23280E-5
4019.531250; 1.03620E-4
4025.390625; 1.06313E-4
4031.250000; 1.06065E-4
4037.109375; 1.16723E-4
4042.968750; 1.08195E-4
4048.828125; 1.09821E-4
4054.687500; 1.06935E-4
4060.546875; 1.13923E-4
4066.406250; 1.11443E-4
4072.265625; 1.13525E-4
4078.125000; 1.04403E-4
4083.984375; 9.08489E-5
4089.843750; 9.65874E-5
4095.703125; 1.05016E-4
4101.562500; 1.09321E-4
4107.421875; 1.13390E-4
4113.281250; 1.03861E-4
4119.140625; 1.16155E-4
4125.000000; 1.14986E-4
4130.859375; 1.03764E-4
4136.718750; 9.76609E-5
4142.578125; 1.00749E-4
4148.437500; 1.06421E-4
4154.296875; 1.09647E-4
4160.156250; 1.14556E-4
4166.015625; 1.10070E-4
4171.875000; 1.11512E-4
4177.734375; 1.08562E-4
4183.593750; 1.16580E-4
4189.453125; 1.19538E-4
4195.312500; 1.01514E-4
4201.171875; 8.71190E-5
4207.031250; 1.03613E-4
4212.890625; 9.83348E-5
4218.750000; 1.02703E-4
4224.609375; 1.00770E-4
4230.468750; 1.06335E-4
4236.328125; 9.26284E-5
4242.187500; 8.92810E-5
4248.046875; 1.18940E-4
4253.906250; 1.09175E-4
4259.765625; 9.98286E-5
4265.625000; 1.10238E-4
4271.484375; 1.05611E-4
4277.343750; 1.18496E-4
4283.203125; 1.10983E-4
4289.062500; 9.21944E-5
4294.921875; 9.65430E-5
4300.781250; 1.04440E-4
4306.640625; 9.84505E-5
4312.500000; 1.02219E-4
4318.359375; 1.04468E-4
4324.218750; 1.08125E-4
4330.078125; 1.12636E-4
4335.937500; 1.01867E-4
4341.796875; 9.89667E-5
4347.656250; 9.96841E-5
4353.515625; 1.04464E-4
4359.375000; 1.01169E-4
4365.234375; 1.05530E-4
4371.093750; 1.05921E-4
4376.953125; 9.52905E-5
4382.812500; 9.36048E-5
4388.671875; 9.92358E-5
4394.531250; 1.02596E-4
4400.390625; 9.95189E-5
4406.250000; 1.01129E-4
4412.109375; 9.55086E-5
4417.968750; 1.03746E-4
4423.828125; 1.11129E-4
4429.687500; 1.02294E-4
4435.546875; 1.06160E-4
4441.406250; 1.08906E-4
4447.265625; 1.15360E-4
4453.125000; 1.02348E-4
4458.984375; 1.01234E-4
4464.843750; 1.13184E-4
4470.703125; 1.08818E-4
4476.562500; 1.00569E-4
4482.421875; 9.02156E-5
4488.281250; 8.25330E-5
4494.140625; 1.06467E-4
4500.000000; 1.12397E-4
4505.859375; 1.08227E-4
4511.718750; 1.06416E-4
4517.578125; 1.04668E-4
4523.437500; 1.10583E-4
4529.296875; 1.05072E-4
4535.156250; 1.01083E-4
4541.015625; 1.03113E-4
4546.875000; 1.04715E-4
4552.734375; 1.13365E-4
4558.593750; 1.11920E-4
4564.453125; 1.02897E-4
4570.312500; 9.10219E-5
4576.171875; 1.00996E-4
4582.031250; 1.06775E-4
4587.890625; 1.03260E-4
4593.750000; 9.20744E-5
4599.609375; 1.05457E-4
4605.468750; 1.02128E-4
4611.328125; 9.73113E-5
4617.187500; 9.96790E-5
4623.046875; 9.93890E-5
4628.906250; 9.57261E-5
4634.765625; 1.06886E-4
4640.625000; 1.22093E-4
4646.484375; 1.06371E-4
4652.343750; 1.05235E-4
4658.203125; 1.06148E-4
4664.062500; 1.00867E-4
4669.921875; 1.05910E-4
4675.781250; 1.08980E-4
4681.640625; 1.06168E-4
4687.500000; 1.04491E-4
4693.359375; 1.09257E-4
4699.218750; 1.06124E-4
4705.078125; 1.08260E-4
4710.937500; 1.09916E-4
4716.796875; 1.05835E-4
4722.656250; 9.07408E-5
4728.515625; 9.68087E-5
4734.375000; 9.66627E-5
4740.234375; 9.58772E-5
4746.093750; 1.12588E-4
4751.953125; 1.16806E-4
4757.812500; 1.10983E-4
4763.671875; 9.77481E-5
4769.531250; 1.03363E-4
4775.390625; 1.09099E-4
4781.250000; 1.07603E-4
4787.109375; 1.13903E-4
4792.968750; 1.10769E-4
4798.828125; 1.04205E-4
4804.687500; 1.04617E-4
4810.546875; 1.19129E-4
4816.406250; 1.22768E-4
4822.265625; 1.11688E-4
4828.125000; 1.03948E-4
4833.984375; 1.06959E-4
4839.843750; 1.13287E-4
4845.703125; 1.10615E-4
4851.562500; 1.19764E-4
4857.421875; 1.13214E-4
4863.281250; 1.04349E-4
4869.140625; 1.03938E-4
4875.000000; 1.04380E-4
4880.859375; 1.11265E-4
4886.718750; 1.16314E-4
4892.578125; 1.19634E-4
4898.437500; 1.21523E-4
4904.296875; 1.06703E-4
4910.156250; 1.01596E-4
4916.015625; 9.70496E-5
4921.875000; 1.09060E-4
4927.734375; 1.20154E-4
4933.593750; 1.15633E-4
4939.453125; 1.06414E-4
4945.312500; 1.12825E-4
4951.171875; 1.07517E-4
4957.031250; 1.07503E-4
4962.890625; 1.06618E-4
4968.750000; 1.07454E-4
4974.609375; 1.09757E-4
4980.468750; 1.08768E-4
4986.328125; 1.06350E-4
4992.187500; 1.06094E-4
4998.046875; 1.02976E-4
5003.906250; 1.01543E-4
5009.765625; 1.06882E-4
5015.625000; 1.03544E-4
5021.484375; 1.03318E-4
5027.343750; 1.11519E-4
5033.203125; 1.17024E-4
5039.062500; 1.00976E-4
5044.921875; 9.77508E-5
5050.781250; 9.97567E-5
5056.640625; 9.88378E-5
5062.500000; 9.95930E-5
5068.359375; 1.13696E-4
