* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:54:20 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 42.13 V 42.13 VC, 42.13 VA 42.13 V 22 - 22k UNW 895.0 uV >22k Distortion at 1,000.0 Hz, -7.51 dBFS: Gain: 29.34 dB THD: 0.024 % based on 21 harmonics  [0..22800 Hz] HHD: 0.00087 %  [10 .. 22] N: 0.030 %  [0..22800 Hz] N+D: 12.49 mV A THD+N: 0.038 %  [0..22800 Hz] SNR: 70.5 dB ENOB: 12.8 bits 2nd harmonic 0.024 % -148 deg 3rd harmonic 0.0036 % -83 deg 4th harmonic 0.0027 % 165 deg 5th harmonic 0.0016 % -3 deg 6th harmonic 0.00027 % -122 deg 7th harmonic 0.00036 % 86 deg 8th harmonic 0.00026 % -73 deg 9th harmonic 0.00031 % 107 deg 
199.218750; 1.59809E-3
205.078125; 9.69454E-4
210.937500; 1.26360E-4
216.796875; 1.17729E-4
222.656250; 1.11290E-4
228.515625; 1.14698E-4
234.375000; 1.22505E-4
240.234375; 1.11166E-4
246.093750; 1.46685E-4
251.953125; 1.44127E-4
257.812500; 1.09430E-4
263.671875; 1.08959E-4
269.531250; 1.13578E-4
275.390625; 1.14067E-4
281.250000; 1.17456E-4
287.109375; 1.10678E-4
292.968750; 1.28193E-4
298.828125; 2.24586E-4
304.687500; 1.65245E-4
310.546875; 1.25706E-4
316.406250; 1.19203E-4
322.265625; 1.04980E-4
328.125000; 9.99211E-5
333.984375; 1.00862E-4
339.843750; 1.14296E-4
345.703125; 1.51083E-4
351.562500; 1.74049E-4
357.421875; 1.32086E-4
363.281250; 1.14522E-4
369.140625; 1.08584E-4
375.000000; 1.21144E-4
380.859375; 1.24898E-4
386.718750; 1.11321E-4
392.578125; 1.91297E-4
398.437500; 5.03133E-4
404.296875; 3.66353E-4
410.156250; 1.16162E-4
416.015625; 1.14975E-4
421.875000; 1.17468E-4
427.734375; 1.09022E-4
433.593750; 1.20395E-4
439.453125; 1.18519E-4
445.312500; 1.24141E-4
451.171875; 1.32464E-4
457.031250; 1.18605E-4
462.890625; 1.16102E-4
468.750000; 1.18384E-4
474.609375; 1.24179E-4
480.468750; 1.10895E-4
486.328125; 1.13656E-4
492.187500; 1.54129E-4
498.046875; 3.23762E-4
503.906250; 2.55315E-4
509.765625; 1.04396E-4
515.625000; 1.12067E-4
521.484375; 1.22855E-4
527.343750; 1.17386E-4
533.203125; 1.26211E-4
539.062500; 1.11354E-4
544.921875; 1.10021E-4
550.781250; 1.13530E-4
556.640625; 1.10586E-4
562.500000; 1.13895E-4
568.359375; 1.05732E-4
574.218750; 9.47783E-5
580.078125; 1.05286E-4
585.937500; 1.13813E-4
591.796875; 1.10925E-4
597.656250; 1.24933E-4
603.515625; 1.33538E-4
609.375000; 1.24499E-4
615.234375; 1.10655E-4
621.093750; 1.12497E-4
626.953125; 1.22384E-4
632.812500; 1.17663E-4
638.671875; 1.02754E-4
644.531250; 1.34910E-4
650.390625; 1.21125E-4
656.250000; 1.24611E-4
662.109375; 1.32098E-4
667.968750; 1.36837E-4
673.828125; 1.33716E-4
679.687500; 1.42042E-4
685.546875; 1.01798E-4
691.406250; 1.38641E-4
697.265625; 2.23650E-4
703.125000; 2.21449E-4
708.984375; 1.28996E-4
714.843750; 1.56095E-4
720.703125; 1.39516E-4
726.562500; 1.75883E-4
732.421875; 1.37390E-4
738.281250; 1.89023E-4
744.140625; 1.84042E-4
750.000000; 2.10033E-4
755.859375; 1.93948E-4
761.718750; 2.22380E-4
767.578125; 2.07970E-4
773.437500; 2.37889E-4
779.296875; 2.48704E-4
785.156250; 2.63853E-4
791.015625; 2.86083E-4
796.875000; 3.20205E-4
802.734375; 3.50275E-4
808.593750; 3.45326E-4
814.453125; 3.84170E-4
820.312500; 4.15801E-4
826.171875; 4.49798E-4
832.031250; 5.16888E-4
837.890625; 5.60726E-4
843.750000; 6.14626E-4
849.609375; 7.10394E-4
855.468750; 7.77013E-4
861.328125; 8.92095E-4
867.187500; 9.98907E-4
873.046875; 1.15528E-3
878.906250; 1.30911E-3
884.765625; 1.54495E-3
890.625000; 1.78588E-3
896.484375; 2.13716E-3
902.343750; 2.50607E-3
908.203125; 3.04120E-3
914.062500; 3.68748E-3
919.921875; 4.57970E-3
925.781250; 5.76062E-3
931.640625; 7.36312E-3
937.500000; 9.66064E-3
943.359375; 1.29902E-2
949.218750; 1.80754E-2
955.078125; 2.62267E-2
960.937500; 4.00853E-2
966.796875; 6.58871E-2
972.656250; 1.19753E-1
978.515625; 2.54512E-1
984.375000; 7.12614E-1
990.234375; 3.91937E0
996.093750; 3.13550E1
1001.953125; 3.91937E1
1007.812500; 1.11982E1
1013.671875; 1.11982E0
1019.531250; 3.44570E-1
1025.390625; 1.50728E-1
1031.250000; 7.93581E-2
1037.109375; 4.68714E-2
1042.968750; 3.00095E-2
1048.828125; 2.03613E-2
1054.687500; 1.44432E-2
1060.546875; 1.06411E-2
1066.406250; 8.02140E-3
1072.265625; 6.25170E-3
1078.125000; 4.91191E-3
1083.984375; 3.96078E-3
1089.843750; 3.25496E-3
1095.703125; 2.67604E-3
1101.562500; 2.22106E-3
1107.421875; 1.90563E-3
1113.281250; 1.63403E-3
1119.140625; 1.36373E-3
1125.000000; 1.21212E-3
1130.859375; 1.05893E-3
1136.718750; 8.97383E-4
1142.578125; 8.39155E-4
1148.437500; 7.09495E-4
1154.296875; 6.54924E-4
1160.156250; 5.70531E-4
1166.015625; 5.09665E-4
1171.875000; 4.98015E-4
1177.734375; 4.06384E-4
1183.593750; 3.96388E-4
1189.453125; 3.55639E-4
1195.312500; 3.30990E-4
1201.171875; 3.31689E-4
1207.031250; 2.73754E-4
1212.890625; 2.82526E-4
1218.750000; 2.38379E-4
1224.609375; 2.39174E-4
1230.468750; 2.20739E-4
1236.328125; 1.99602E-4
1242.187500; 1.97445E-4
1248.046875; 1.90934E-4
1253.906250; 1.69552E-4
1259.765625; 1.76745E-4
1265.625000; 1.73520E-4
1271.484375; 1.39220E-4
1277.343750; 1.55414E-4
1283.203125; 1.38234E-4
1289.062500; 1.49327E-4
1294.921875; 1.26022E-4
1300.781250; 1.34077E-4
1306.640625; 1.27396E-4
1312.500000; 1.33349E-4
1318.359375; 1.17506E-4
1324.218750; 1.21228E-4
1330.078125; 1.11568E-4
1335.937500; 1.16495E-4
1341.796875; 1.34342E-4
1347.656250; 1.28891E-4
1353.515625; 1.13346E-4
1359.375000; 1.29865E-4
1365.234375; 1.30335E-4
1371.093750; 1.09911E-4
1376.953125; 1.15552E-4
1382.812500; 1.23648E-4
1388.671875; 1.07467E-4
1394.531250; 1.18613E-4
1400.390625; 1.18896E-4
1406.250000; 1.10332E-4
1412.109375; 1.18772E-4
1417.968750; 1.18741E-4
1423.828125; 1.05769E-4
1429.687500; 1.14459E-4
1435.546875; 1.17980E-4
1441.406250; 1.11517E-4
1447.265625; 1.16763E-4
1453.125000; 1.06699E-4
1458.984375; 9.81263E-5
1464.843750; 1.04086E-4
1470.703125; 1.04198E-4
1476.562500; 1.05684E-4
1482.421875; 1.03986E-4
1488.281250; 1.12351E-4
1494.140625; 1.09560E-4
1500.000000; 1.09796E-4
1505.859375; 1.04562E-4
1511.718750; 1.11519E-4
1517.578125; 1.16145E-4
1523.437500; 1.25714E-4
1529.296875; 1.11571E-4
1535.156250; 1.06364E-4
1541.015625; 9.97255E-5
1546.875000; 1.01538E-4
1552.734375; 1.12754E-4
1558.593750; 9.77872E-5
1564.453125; 9.64734E-5
1570.312500; 1.11254E-4
1576.171875; 1.23464E-4
1582.031250; 1.28292E-4
1587.890625; 1.13207E-4
1593.750000; 1.09190E-4
1599.609375; 1.17515E-4
1605.468750; 1.07714E-4
1611.328125; 1.06274E-4
1617.187500; 1.16912E-4
1623.046875; 1.06386E-4
1628.906250; 1.05439E-4
1634.765625; 1.09740E-4
1640.625000; 1.05048E-4
1646.484375; 1.02530E-4
1652.343750; 1.03672E-4
1658.203125; 1.12414E-4
1664.062500; 1.12399E-4
1669.921875; 9.52425E-5
1675.781250; 1.08910E-4
1681.640625; 1.19079E-4
1687.500000; 1.09490E-4
1693.359375; 9.72361E-5
1699.218750; 1.09129E-4
1705.078125; 1.17050E-4
1710.937500; 1.00959E-4
1716.796875; 9.58563E-5
1722.656250; 1.09436E-4
1728.515625; 1.26100E-4
1734.375000; 1.10490E-4
1740.234375; 1.06328E-4
1746.093750; 1.23519E-4
1751.953125; 1.19032E-4
1757.812500; 1.01978E-4
1763.671875; 1.04010E-4
1769.531250; 1.01686E-4
1775.390625; 1.10257E-4
1781.250000; 1.10383E-4
1787.109375; 1.00160E-4
1792.968750; 9.97735E-5
1798.828125; 9.26732E-5
1804.687500; 1.06259E-4
1810.546875; 1.01471E-4
1816.406250; 9.96010E-5
1822.265625; 1.19512E-4
1828.125000; 1.10305E-4
1833.984375; 9.61681E-5
1839.843750; 1.01649E-4
1845.703125; 9.80642E-5
1851.562500; 1.04710E-4
1857.421875; 1.07496E-4
1863.281250; 1.12301E-4
1869.140625; 1.01776E-4
1875.000000; 9.50679E-5
1880.859375; 1.06708E-4
1886.718750; 1.06762E-4
1892.578125; 1.01466E-4
1898.437500; 1.09334E-4
1904.296875; 1.08016E-4
1910.156250; 1.02472E-4
1916.015625; 1.07334E-4
1921.875000; 9.89684E-5
1927.734375; 1.04588E-4
1933.593750; 1.13259E-4
1939.453125; 1.18707E-4
1945.312500; 1.15959E-4
1951.171875; 1.19183E-4
1957.031250; 1.15858E-4
1962.890625; 1.04051E-4
1968.750000; 1.07917E-4
1974.609375; 1.05247E-4
1980.468750; 1.26212E-4
1986.328125; 2.91149E-4
1992.187500; 2.66260E-3
1998.046875; 9.35906E-3
2003.906250; 7.48798E-3
2009.765625; 9.34321E-4
2015.625000; 2.10717E-4
2021.484375; 1.28783E-4
2027.343750; 1.07152E-4
2033.203125; 1.08656E-4
2039.062500; 1.01123E-4
2044.921875; 9.74945E-5
2050.781250; 9.19711E-5
2056.640625; 9.67333E-5
2062.500000; 1.08078E-4
2068.359375; 1.08241E-4
2074.218750; 1.09833E-4
2080.078125; 1.09722E-4
2085.937500; 1.03878E-4
2091.796875; 1.03574E-4
2097.656250; 9.99687E-5
2103.515625; 9.90903E-5
2109.375000; 1.05547E-4
2115.234375; 1.06259E-4
2121.093750; 1.12840E-4
2126.953125; 1.13276E-4
2132.812500; 1.04368E-4
2138.671875; 9.87360E-5
2144.531250; 1.00633E-4
2150.390625; 1.01999E-4
2156.250000; 1.04196E-4
2162.109375; 1.15240E-4
2167.968750; 1.12243E-4
2173.828125; 1.05782E-4
2179.687500; 1.04660E-4
2185.546875; 9.89452E-5
2191.406250; 1.03566E-4
2197.265625; 1.18413E-4
2203.125000; 1.17470E-4
2208.984375; 1.07011E-4
2214.843750; 1.07798E-4
2220.703125; 1.14864E-4
2226.562500; 1.08089E-4
2232.421875; 1.02764E-4
2238.281250; 1.01364E-4
2244.140625; 1.10367E-4
2250.000000; 1.03509E-4
2255.859375; 1.01193E-4
2261.718750; 1.00902E-4
2267.578125; 1.08553E-4
2273.437500; 1.10573E-4
2279.296875; 1.01356E-4
2285.156250; 1.08617E-4
2291.015625; 1.15499E-4
2296.875000; 1.12656E-4
2302.734375; 1.03871E-4
2308.593750; 1.01178E-4
2314.453125; 1.04005E-4
2320.312500; 1.07171E-4
2326.171875; 1.09946E-4
2332.031250; 1.06381E-4
2337.890625; 9.98110E-5
2343.750000; 1.11693E-4
2349.609375; 1.13743E-4
2355.468750; 1.04929E-4
2361.328125; 1.10596E-4
2367.187500; 1.06604E-4
2373.046875; 9.44211E-5
2378.906250; 9.77468E-5
2384.765625; 9.53161E-5
2390.625000; 9.53207E-5
2396.484375; 1.07896E-4
2402.343750; 1.09313E-4
2408.203125; 1.01296E-4
2414.062500; 1.15173E-4
2419.921875; 1.04040E-4
2425.781250; 1.08753E-4
2431.640625; 1.05009E-4
2437.500000; 9.55311E-5
2443.359375; 1.01404E-4
2449.218750; 1.01371E-4
2455.078125; 1.07554E-4
2460.937500; 1.08657E-4
2466.796875; 1.12376E-4
2472.656250; 1.20548E-4
2478.515625; 1.19275E-4
2484.375000; 1.03880E-4
2490.234375; 1.08862E-4
2496.093750; 1.06345E-4
2501.953125; 9.81872E-5
2507.812500; 9.65157E-5
2513.671875; 1.10507E-4
2519.531250; 9.71576E-5
2525.390625; 8.62678E-5
2531.250000; 1.00233E-4
2537.109375; 1.00250E-4
2542.968750; 1.08264E-4
2548.828125; 8.87558E-5
2554.687500; 1.09778E-4
2560.546875; 9.74905E-5
2566.406250; 9.27585E-5
2572.265625; 9.96929E-5
2578.125000; 1.00111E-4
2583.984375; 9.63080E-5
2589.843750; 9.26164E-5
2595.703125; 9.97098E-5
2601.562500; 1.00097E-4
2607.421875; 9.83175E-5
2613.281250; 1.08471E-4
2619.140625; 1.07804E-4
2625.000000; 9.86960E-5
2630.859375; 9.79944E-5
2636.718750; 1.08589E-4
2642.578125; 1.10270E-4
2648.437500; 1.08827E-4
2654.296875; 9.62174E-5
2660.156250; 1.03889E-4
2666.015625; 1.13123E-4
2671.875000; 1.07626E-4
2677.734375; 1.08589E-4
2683.593750; 1.07302E-4
2689.453125; 9.99310E-5
2695.312500; 9.01287E-5
2701.171875; 9.52391E-5
2707.031250; 9.63705E-5
2712.890625; 1.09325E-4
2718.750000; 1.13474E-4
2724.609375; 1.11895E-4
2730.468750; 1.11622E-4
2736.328125; 1.01990E-4
2742.187500; 1.14027E-4
2748.046875; 1.09406E-4
2753.906250; 1.00997E-4
2759.765625; 1.04797E-4
2765.625000; 1.09006E-4
2771.484375; 1.09914E-4
2777.343750; 9.22508E-5
2783.203125; 9.57345E-5
2789.062500; 1.04590E-4
2794.921875; 1.13329E-4
2800.781250; 1.07246E-4
2806.640625; 1.02859E-4
2812.500000; 1.00582E-4
2818.359375; 9.50131E-5
2824.218750; 1.02953E-4
2830.078125; 1.04852E-4
2835.937500; 1.01632E-4
2841.796875; 1.07674E-4
2847.656250; 1.22031E-4
2853.515625; 1.19905E-4
2859.375000; 1.06494E-4
2865.234375; 1.07988E-4
2871.093750; 9.49987E-5
2876.953125; 9.53981E-5
2882.812500; 1.09045E-4
2888.671875; 1.05371E-4
2894.531250; 1.02315E-4
2900.390625; 9.60704E-5
2906.250000; 1.02082E-4
2912.109375; 1.02301E-4
2917.968750; 9.62346E-5
2923.828125; 9.93889E-5
2929.687500; 1.10944E-4
2935.546875; 1.00945E-4
2941.406250; 9.11149E-5
2947.265625; 9.99641E-5
2953.125000; 1.11197E-4
2958.984375; 1.02151E-4
2964.843750; 9.83330E-5
2970.703125; 1.03431E-4
2976.562500; 1.09972E-4
2982.421875; 1.06354E-4
2988.281250; 9.77152E-5
2994.140625; 7.50425E-4
3000.000000; 1.51457E-3
3005.859375; 7.71078E-4
3011.718750; 1.23587E-4
3017.578125; 1.12835E-4
3023.437500; 1.09140E-4
3029.296875; 1.15523E-4
3035.156250; 1.11089E-4
3041.015625; 1.15963E-4
3046.875000; 1.09764E-4
3052.734375; 9.21824E-5
3058.593750; 9.74371E-5
3064.453125; 1.03789E-4
3070.312500; 1.05675E-4
3076.171875; 1.01886E-4
3082.031250; 9.81817E-5
3087.890625; 1.03615E-4
3093.750000; 1.27512E-4
3099.609375; 1.10627E-4
3105.468750; 1.05353E-4
3111.328125; 1.17178E-4
3117.187500; 1.03441E-4
3123.046875; 1.00057E-4
3128.906250; 1.05458E-4
3134.765625; 1.05334E-4
3140.625000; 8.87119E-5
3146.484375; 1.02994E-4
3152.343750; 1.15840E-4
3158.203125; 1.05986E-4
3164.062500; 9.65816E-5
3169.921875; 9.97182E-5
3175.781250; 1.10699E-4
3181.640625; 1.11984E-4
3187.500000; 1.13005E-4
3193.359375; 1.09894E-4
3199.218750; 1.02782E-4
3205.078125; 1.05608E-4
3210.937500; 1.04270E-4
3216.796875; 1.10597E-4
3222.656250; 1.02074E-4
3228.515625; 8.66833E-5
3234.375000; 9.40452E-5
3240.234375; 1.16716E-4
3246.093750; 1.20560E-4
3251.953125; 1.07914E-4
3257.812500; 1.06785E-4
3263.671875; 1.02772E-4
3269.531250; 1.11061E-4
3275.390625; 1.08555E-4
3281.250000; 1.09932E-4
3287.109375; 1.09195E-4
3292.968750; 1.03362E-4
3298.828125; 1.07626E-4
3304.687500; 1.03637E-4
3310.546875; 9.91695E-5
3316.406250; 1.02979E-4
3322.265625; 1.14450E-4
3328.125000; 1.17990E-4
3333.984375; 9.97311E-5
3339.843750; 9.59167E-5
3345.703125; 1.04808E-4
3351.562500; 1.04660E-4
3357.421875; 9.87138E-5
3363.281250; 1.00160E-4
3369.140625; 1.10200E-4
3375.000000; 1.10181E-4
3380.859375; 1.02191E-4
3386.718750; 9.80079E-5
3392.578125; 9.54167E-5
3398.437500; 1.04005E-4
3404.296875; 1.06894E-4
3410.156250; 1.02392E-4
3416.015625; 8.89873E-5
3421.875000; 1.02002E-4
3427.734375; 1.15527E-4
3433.593750; 1.15985E-4
3439.453125; 1.07398E-4
3445.312500; 9.77924E-5
3451.171875; 1.00179E-4
3457.031250; 1.06115E-4
3462.890625; 1.15569E-4
3468.750000; 1.08318E-4
3474.609375; 1.05024E-4
3480.468750; 1.00863E-4
3486.328125; 1.00580E-4
3492.187500; 1.14214E-4
3498.046875; 1.09583E-4
3503.906250; 1.09798E-4
3509.765625; 1.00079E-4
3515.625000; 1.04425E-4
3521.484375; 1.11425E-4
3527.343750; 1.00513E-4
3533.203125; 9.88743E-5
3539.062500; 1.01770E-4
3544.921875; 1.00923E-4
3550.781250; 1.10555E-4
3556.640625; 1.02586E-4
3562.500000; 1.06316E-4
3568.359375; 1.02906E-4
3574.218750; 9.39916E-5
3580.078125; 1.07299E-4
3585.937500; 1.09574E-4
3591.796875; 1.05019E-4
3597.656250; 9.42889E-5
3603.515625; 9.86599E-5
3609.375000; 1.15544E-4
3615.234375; 1.11876E-4
3621.093750; 9.71411E-5
3626.953125; 9.47942E-5
3632.812500; 1.04761E-4
3638.671875; 1.11327E-4
3644.531250; 1.15847E-4
3650.390625; 1.03894E-4
3656.250000; 1.05014E-4
3662.109375; 1.06871E-4
3667.968750; 1.03818E-4
3673.828125; 1.12298E-4
3679.687500; 1.18782E-4
3685.546875; 9.99968E-5
3691.406250; 1.00323E-4
3697.265625; 1.00376E-4
3703.125000; 9.09516E-5
3708.984375; 1.01311E-4
3714.843750; 1.06592E-4
3720.703125; 1.11325E-4
3726.562500; 1.18292E-4
3732.421875; 1.00019E-4
3738.281250; 1.00017E-4
3744.140625; 1.11177E-4
3750.000000; 1.04590E-4
3755.859375; 1.11522E-4
3761.718750; 1.09795E-4
3767.578125; 1.05199E-4
3773.437500; 9.53660E-5
3779.296875; 1.03841E-4
3785.156250; 1.06121E-4
3791.015625; 1.11585E-4
3796.875000; 9.43522E-5
3802.734375; 1.00102E-4
3808.593750; 1.12881E-4
3814.453125; 1.16299E-4
3820.312500; 1.10200E-4
3826.171875; 9.61836E-5
3832.031250; 1.06963E-4
3837.890625; 1.04512E-4
3843.750000; 1.02421E-4
3849.609375; 1.02962E-4
3855.468750; 1.13426E-4
3861.328125; 1.12195E-4
3867.187500; 1.04135E-4
3873.046875; 1.01505E-4
3878.906250; 1.03630E-4
3884.765625; 1.04755E-4
3890.625000; 9.52596E-5
3896.484375; 1.11305E-4
3902.343750; 1.10859E-4
3908.203125; 9.75973E-5
3914.062500; 1.06655E-4
3919.921875; 1.11422E-4
3925.781250; 1.08122E-4
3931.640625; 9.12363E-5
3937.500000; 9.58749E-5
3943.359375; 1.07593E-4
3949.218750; 1.04429E-4
3955.078125; 9.67494E-5
3960.937500; 1.01308E-4
3966.796875; 9.92185E-5
3972.656250; 9.70779E-5
3978.515625; 1.03931E-4
3984.375000; 1.10784E-4
3990.234375; 1.51362E-4
3996.093750; 8.43715E-4
4001.953125; 1.03782E-3
4007.812500; 3.04644E-4
4013.671875; 1.11003E-4
4019.531250; 1.07225E-4
4025.390625; 1.01668E-4
4031.250000; 1.01695E-4
4037.109375; 1.10221E-4
4042.968750; 1.06719E-4
4048.828125; 1.18342E-4
4054.687500; 1.03351E-4
4060.546875; 1.06053E-4
4066.406250; 9.45273E-5
4072.265625; 1.11676E-4
4078.125000; 1.23869E-4
4083.984375; 1.15816E-4
4089.843750; 9.59385E-5
4095.703125; 1.00035E-4
4101.562500; 1.13001E-4
4107.421875; 1.04384E-4
4113.281250; 1.03139E-4
4119.140625; 1.07872E-4
4125.000000; 1.12574E-4
4130.859375; 1.03638E-4
4136.718750; 1.10324E-4
4142.578125; 9.98876E-5
4148.437500; 1.05751E-4
4154.296875; 1.02991E-4
4160.156250; 9.67910E-5
4166.015625; 9.67642E-5
4171.875000; 1.07706E-4
4177.734375; 1.14486E-4
4183.593750; 9.84402E-5
4189.453125; 9.78912E-5
4195.312500; 1.02849E-4
4201.171875; 1.07238E-4
4207.031250; 1.13798E-4
4212.890625; 1.05840E-4
4218.750000; 1.10061E-4
4224.609375; 9.46746E-5
4230.468750; 9.03164E-5
4236.328125; 1.10817E-4
4242.187500; 1.04675E-4
4248.046875; 1.16076E-4
4253.906250; 1.06058E-4
4259.765625; 1.00142E-4
4265.625000; 1.05297E-4
4271.484375; 1.04644E-4
4277.343750; 1.08190E-4
4283.203125; 1.03168E-4
4289.062500; 9.89296E-5
4294.921875; 1.04068E-4
4300.781250; 1.03914E-4
4306.640625; 9.14515E-5
4312.500000; 9.12317E-5
4318.359375; 1.02162E-4
4324.218750; 1.11421E-4
4330.078125; 9.71450E-5
4335.937500; 9.69403E-5
4341.796875; 9.69463E-5
4347.656250; 1.12819E-4
4353.515625; 1.13996E-4
4359.375000; 1.08991E-4
4365.234375; 1.00556E-4
4371.093750; 9.47295E-5
4376.953125; 1.04011E-4
4382.812500; 1.10578E-4
4388.671875; 1.04062E-4
4394.531250; 1.03101E-4
4400.390625; 1.03459E-4
4406.250000; 1.04271E-4
4412.109375; 1.02045E-4
4417.968750; 1.12392E-4
4423.828125; 1.04938E-4
4429.687500; 9.75858E-5
4435.546875; 1.05811E-4
4441.406250; 1.05601E-4
4447.265625; 9.57177E-5
4453.125000; 9.58160E-5
4458.984375; 9.67800E-5
4464.843750; 1.04466E-4
4470.703125; 1.11854E-4
4476.562500; 1.02553E-4
4482.421875; 1.11371E-4
4488.281250; 1.19398E-4
4494.140625; 1.20801E-4
4500.000000; 1.14474E-4
4505.859375; 1.08954E-4
4511.718750; 9.89896E-5
4517.578125; 9.90931E-5
4523.437500; 1.09694E-4
4529.296875; 1.14394E-4
4535.156250; 1.10317E-4
4541.015625; 1.04262E-4
4546.875000; 9.90339E-5
4552.734375; 1.00426E-4
4558.593750; 9.41752E-5
4564.453125; 1.05841E-4
4570.312500; 1.03653E-4
4576.171875; 1.13347E-4
4582.031250; 1.01046E-4
4587.890625; 1.16520E-4
4593.750000; 1.01592E-4
4599.609375; 9.48308E-5
4605.468750; 9.07634E-5
4611.328125; 1.01954E-4
4617.187500; 1.11305E-4
4623.046875; 1.08575E-4
4628.906250; 1.01622E-4
4634.765625; 1.06770E-4
4640.625000; 1.03940E-4
4646.484375; 9.06116E-5
4652.343750; 9.44457E-5
4658.203125; 9.98913E-5
4664.062500; 1.06788E-4
4669.921875; 1.07384E-4
4675.781250; 1.00101E-4
4681.640625; 9.69670E-5
4687.500000; 1.01629E-4
4693.359375; 1.12687E-4
4699.218750; 9.58877E-5
4705.078125; 1.04860E-4
4710.937500; 1.11500E-4
4716.796875; 1.07497E-4
4722.656250; 9.72870E-5
4728.515625; 9.24502E-5
4734.375000; 9.32212E-5
4740.234375; 9.38180E-5
4746.093750; 1.01009E-4
4751.953125; 9.67543E-5
4757.812500; 1.00463E-4
4763.671875; 1.10582E-4
4769.531250; 1.10119E-4
4775.390625; 1.12091E-4
4781.250000; 1.12340E-4
4787.109375; 1.09235E-4
4792.968750; 1.08418E-4
4798.828125; 1.11465E-4
4804.687500; 1.05563E-4
4810.546875; 1.10662E-4
4816.406250; 1.04391E-4
4822.265625; 1.12641E-4
4828.125000; 1.17134E-4
4833.984375; 1.15049E-4
4839.843750; 1.06418E-4
4845.703125; 1.05045E-4
4851.562500; 9.77311E-5
4857.421875; 9.40730E-5
4863.281250; 1.03806E-4
4869.140625; 1.06531E-4
4875.000000; 1.10602E-4
4880.859375; 1.05488E-4
4886.718750; 1.07347E-4
4892.578125; 1.01066E-4
4898.437500; 9.54347E-5
4904.296875; 9.23716E-5
4910.156250; 9.88088E-5
4916.015625; 1.08174E-4
4921.875000; 9.47681E-5
4927.734375; 9.84069E-5
4933.593750; 9.30189E-5
4939.453125; 1.07095E-4
4945.312500; 1.08952E-4
4951.171875; 1.12961E-4
4957.031250; 1.14200E-4
4962.890625; 1.06003E-4
4968.750000; 1.10490E-4
4974.609375; 1.01826E-4
4980.468750; 1.04001E-4
4986.328125; 1.02349E-4
4992.187500; 1.97307E-4
4998.046875; 5.85136E-4
5003.906250; 4.63685E-4
5009.765625; 1.19260E-4
5015.625000; 1.00918E-4
5021.484375; 1.03435E-4
5027.343750; 9.95942E-5
5033.203125; 1.09326E-4
5039.062500; 1.05381E-4
5044.921875; 1.02123E-4
5050.781250; 1.05643E-4
5056.640625; 1.02957E-4
5062.500000; 1.03298E-4
5068.359375; 1.07196E-4
5074.218750; 1.05095E-4
