* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:00:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 2.370 V 2.370 VC, 2.370 VA 2.370 V 22 - 22k UNW 871.0 uV >22k Distortion at 1,000.0 Hz, -32.51 dBFS: Gain: 29.34 dB THD: 0.020 % based on 21 harmonics  [0..22800 Hz] HHD: 0.015 %  [10 .. 22] N: 0.53 %  [0..22800 Hz] N+D: 4.169 mV A THD+N: 0.53 %  [0..22800 Hz] SNR: 45.6 dB ENOB: 13.2 bits 2nd harmonic 0.0049 % -92 deg 3rd harmonic 0.0048 % 179 deg 4th harmonic 0.0043 % -26 deg 5th harmonic 0.0047 % 66 deg 6th harmonic 0.0045 % 48 deg 7th harmonic 0.0042 % 97 deg 8th harmonic 0.0046 % 57 deg 9th harmonic 0.0042 % 171 deg 
1148.437500; 1.10407E-4
1154.296875; 1.07639E-4
1160.156250; 9.90059E-5
1166.015625; 1.08226E-4
1171.875000; 1.04421E-4
1177.734375; 1.12938E-4
1183.593750; 1.12179E-4
1189.453125; 1.13965E-4
1195.312500; 1.12843E-4
1201.171875; 1.05444E-4
1207.031250; 1.03580E-4
1212.890625; 1.12131E-4
1218.750000; 1.12050E-4
1224.609375; 1.18191E-4
1230.468750; 1.06729E-4
1236.328125; 9.63524E-5
1242.187500; 1.15430E-4
1248.046875; 1.15925E-4
1253.906250; 1.20052E-4
1259.765625; 9.53872E-5
1265.625000; 9.64879E-5
1271.484375; 1.06624E-4
1277.343750; 1.01502E-4
1283.203125; 1.04559E-4
1289.062500; 1.02249E-4
1294.921875; 1.16763E-4
1300.781250; 1.21609E-4
1306.640625; 1.10905E-4
1312.500000; 9.67350E-5
1318.359375; 9.42297E-5
1324.218750; 9.33892E-5
1330.078125; 1.16162E-4
1335.937500; 1.15327E-4
1341.796875; 9.62365E-5
1347.656250; 1.12410E-4
1353.515625; 1.17527E-4
1359.375000; 1.05982E-4
1365.234375; 1.10589E-4
1371.093750; 1.04492E-4
1376.953125; 1.04476E-4
1382.812500; 1.06275E-4
1388.671875; 1.13106E-4
1394.531250; 1.15381E-4
1400.390625; 1.13572E-4
1406.250000; 1.15764E-4
1412.109375; 1.00211E-4
1417.968750; 9.40590E-5
1423.828125; 1.15528E-4
1429.687500; 1.16692E-4
1435.546875; 1.08297E-4
1441.406250; 1.06221E-4
1447.265625; 1.12111E-4
1453.125000; 1.03433E-4
1458.984375; 9.97286E-5
1464.843750; 1.00161E-4
1470.703125; 1.00450E-4
1476.562500; 1.10485E-4
1482.421875; 1.07067E-4
1488.281250; 1.09197E-4
1494.140625; 9.81509E-5
1500.000000; 1.15469E-4
1505.859375; 1.19138E-4
1511.718750; 1.14917E-4
1517.578125; 1.11290E-4
1523.437500; 1.09801E-4
1529.296875; 1.03708E-4
1535.156250; 1.09044E-4
1541.015625; 1.16964E-4
1546.875000; 1.23152E-4
1552.734375; 1.15664E-4
1558.593750; 1.04004E-4
1564.453125; 1.05944E-4
1570.312500; 1.07784E-4
1576.171875; 1.07546E-4
1582.031250; 1.11312E-4
1587.890625; 1.08145E-4
1593.750000; 1.11385E-4
1599.609375; 1.15102E-4
1605.468750; 1.02564E-4
1611.328125; 1.08586E-4
1617.187500; 1.16923E-4
1623.046875; 1.18169E-4
1628.906250; 1.11053E-4
1634.765625; 9.50658E-5
1640.625000; 1.01910E-4
1646.484375; 1.13753E-4
1652.343750; 1.15854E-4
1658.203125; 1.14513E-4
1664.062500; 1.06342E-4
1669.921875; 1.05270E-4
1675.781250; 1.07759E-4
1681.640625; 1.18970E-4
1687.500000; 1.23956E-4
1693.359375; 1.14185E-4
1699.218750; 1.12045E-4
1705.078125; 1.05427E-4
1710.937500; 1.09554E-4
1716.796875; 1.07917E-4
1722.656250; 1.09616E-4
1728.515625; 1.13733E-4
1734.375000; 1.14232E-4
1740.234375; 1.11756E-4
1746.093750; 1.03720E-4
1751.953125; 1.09879E-4
1757.812500; 1.01256E-4
1763.671875; 1.06092E-4
1769.531250; 1.08191E-4
1775.390625; 1.07528E-4
1781.250000; 1.12511E-4
1787.109375; 1.15853E-4
1792.968750; 1.19169E-4
1798.828125; 1.21455E-4
1804.687500; 1.19453E-4
1810.546875; 1.14797E-4
1816.406250; 1.17566E-4
1822.265625; 1.04628E-4
1828.125000; 1.00604E-4
1833.984375; 9.96374E-5
1839.843750; 9.14708E-5
1845.703125; 9.48138E-5
1851.562500; 1.11447E-4
1857.421875; 1.05617E-4
1863.281250; 1.05095E-4
1869.140625; 1.13220E-4
1875.000000; 1.10942E-4
1880.859375; 1.04597E-4
1886.718750; 1.10527E-4
1892.578125; 9.81566E-5
1898.437500; 1.04005E-4
1904.296875; 1.07093E-4
1910.156250; 9.73758E-5
1916.015625; 1.03670E-4
1921.875000; 1.09472E-4
1927.734375; 1.06314E-4
1933.593750; 1.04732E-4
1939.453125; 1.13986E-4
1945.312500; 1.21929E-4
1951.171875; 1.12120E-4
1957.031250; 1.08840E-4
1962.890625; 1.21302E-4
1968.750000; 1.25691E-4
1974.609375; 1.17583E-4
1980.468750; 1.05095E-4
1986.328125; 1.04005E-4
1992.187500; 1.17261E-4
1998.046875; 1.31550E-4
2003.906250; 1.17479E-4
2009.765625; 1.07060E-4
2015.625000; 1.01169E-4
2021.484375; 1.02977E-4
2027.343750; 1.13846E-4
2033.203125; 1.09084E-4
2039.062500; 1.03116E-4
2044.921875; 1.11194E-4
2050.781250; 1.08706E-4
2056.640625; 9.88730E-5
2062.500000; 1.01145E-4
2068.359375; 1.10838E-4
2074.218750; 1.01481E-4
2080.078125; 9.75064E-5
2085.937500; 1.06282E-4
2091.796875; 1.02111E-4
2097.656250; 1.00874E-4
2103.515625; 1.02133E-4
2109.375000; 1.06504E-4
2115.234375; 9.07202E-5
2121.093750; 1.04491E-4
2126.953125; 1.09912E-4
2132.812500; 1.03008E-4
2138.671875; 1.01968E-4
2144.531250; 1.16331E-4
2150.390625; 1.17941E-4
2156.250000; 1.12868E-4
2162.109375; 1.07480E-4
2167.968750; 1.09692E-4
2173.828125; 1.14845E-4
2179.687500; 1.23347E-4
2185.546875; 1.18480E-4
2191.406250; 1.16691E-4
2197.265625; 1.12141E-4
2203.125000; 1.04872E-4
2208.984375; 1.06280E-4
2214.843750; 9.47977E-5
2220.703125; 9.91357E-5
2226.562500; 1.05327E-4
2232.421875; 9.70181E-5
2238.281250; 1.08642E-4
2244.140625; 1.05995E-4
2250.000000; 1.02564E-4
2255.859375; 9.95749E-5
2261.718750; 1.06625E-4
2267.578125; 1.08746E-4
2273.437500; 1.07096E-4
2279.296875; 1.12956E-4
2285.156250; 1.04204E-4
2291.015625; 9.58817E-5
2296.875000; 1.01572E-4
2302.734375; 1.14594E-4
2308.593750; 1.03524E-4
2314.453125; 9.25385E-5
2320.312500; 1.11385E-4
2326.171875; 1.15726E-4
2332.031250; 1.16359E-4
2337.890625; 1.16054E-4
2343.750000; 1.09299E-4
2349.609375; 1.12610E-4
2355.468750; 1.04749E-4
2361.328125; 1.07515E-4
2367.187500; 1.09051E-4
2373.046875; 1.02357E-4
2378.906250; 1.05183E-4
2384.765625; 1.15844E-4
2390.625000; 1.08983E-4
2396.484375; 1.08552E-4
2402.343750; 1.10803E-4
2408.203125; 9.68640E-5
2414.062500; 1.07475E-4
2419.921875; 9.78187E-5
2425.781250; 9.82503E-5
2431.640625; 1.06255E-4
2437.500000; 1.00472E-4
2443.359375; 1.01090E-4
2449.218750; 1.07991E-4
2455.078125; 1.12793E-4
2460.937500; 1.13298E-4
2466.796875; 1.00840E-4
2472.656250; 9.78995E-5
2478.515625; 1.04392E-4
2484.375000; 1.12542E-4
2490.234375; 1.22402E-4
2496.093750; 1.21942E-4
2501.953125; 1.07657E-4
2507.812500; 1.06828E-4
2513.671875; 1.07299E-4
2519.531250; 1.05838E-4
2525.390625; 9.59874E-5
2531.250000; 1.01478E-4
2537.109375; 9.84984E-5
2542.968750; 1.00801E-4
2548.828125; 1.02371E-4
2554.687500; 1.16027E-4
2560.546875; 1.05030E-4
2566.406250; 1.00338E-4
2572.265625; 1.01797E-4
2578.125000; 1.05497E-4
2583.984375; 1.03806E-4
2589.843750; 1.01286E-4
2595.703125; 1.05753E-4
2601.562500; 1.10353E-4
2607.421875; 1.10820E-4
2613.281250; 1.06018E-4
2619.140625; 1.05863E-4
2625.000000; 1.12850E-4
2630.859375; 1.12015E-4
2636.718750; 1.09991E-4
2642.578125; 1.03082E-4
2648.437500; 1.02518E-4
2654.296875; 1.11136E-4
2660.156250; 1.02931E-4
2666.015625; 1.02666E-4
2671.875000; 9.84435E-5
2677.734375; 9.43699E-5
2683.593750; 1.06543E-4
2689.453125; 9.96692E-5
2695.312500; 1.01318E-4
2701.171875; 1.09982E-4
2707.031250; 1.19718E-4
2712.890625; 1.18325E-4
2718.750000; 1.10920E-4
2724.609375; 1.02015E-4
2730.468750; 1.06459E-4
2736.328125; 1.05841E-4
2742.187500; 1.02038E-4
2748.046875; 1.11740E-4
2753.906250; 1.07070E-4
2759.765625; 1.06388E-4
2765.625000; 1.14184E-4
2771.484375; 1.08350E-4
2777.343750; 1.07600E-4
2783.203125; 1.03353E-4
2789.062500; 1.08185E-4
2794.921875; 1.13650E-4
2800.781250; 1.02328E-4
2806.640625; 1.03176E-4
2812.500000; 1.09274E-4
2818.359375; 1.03575E-4
2824.218750; 1.00283E-4
2830.078125; 1.03185E-4
2835.937500; 9.82256E-5
2841.796875; 1.10140E-4
2847.656250; 1.12617E-4
2853.515625; 1.01611E-4
2859.375000; 1.10199E-4
2865.234375; 1.10151E-4
2871.093750; 1.06696E-4
2876.953125; 9.70045E-5
2882.812500; 1.05107E-4
2888.671875; 1.05557E-4
2894.531250; 1.04809E-4
2900.390625; 1.07641E-4
2906.250000; 1.00165E-4
2912.109375; 1.09494E-4
2917.968750; 1.17372E-4
2923.828125; 1.09438E-4
2929.687500; 1.01621E-4
2935.546875; 1.05266E-4
2941.406250; 1.05726E-4
2947.265625; 1.03553E-4
2953.125000; 1.13437E-4
2958.984375; 1.10965E-4
2964.843750; 1.07123E-4
2970.703125; 1.07595E-4
2976.562500; 1.15700E-4
2982.421875; 1.13126E-4
2988.281250; 1.11318E-4
2994.140625; 1.16483E-4
3000.000000; 1.25855E-4
3005.859375; 1.11678E-4
3011.718750; 9.60578E-5
3017.578125; 9.96612E-5
3023.437500; 1.07977E-4
3029.296875; 1.04380E-4
3035.156250; 1.05428E-4
3041.015625; 1.08046E-4
3046.875000; 1.10524E-4
3052.734375; 1.03886E-4
3058.593750; 1.01797E-4
3064.453125; 1.10721E-4
3070.312500; 1.12260E-4
3076.171875; 1.01791E-4
3082.031250; 9.56834E-5
3087.890625; 1.12842E-4
3093.750000; 1.09628E-4
3099.609375; 9.76013E-5
3105.468750; 9.13505E-5
3111.328125; 8.83761E-5
3117.187500; 1.02184E-4
3123.046875; 1.08366E-4
3128.906250; 1.11015E-4
3134.765625; 1.08498E-4
3140.625000; 1.09345E-4
3146.484375; 1.06038E-4
3152.343750; 1.08689E-4
3158.203125; 1.10584E-4
3164.062500; 1.03104E-4
3169.921875; 1.06660E-4
3175.781250; 1.00640E-4
3181.640625; 1.07080E-4
3187.500000; 1.08502E-4
3193.359375; 1.11028E-4
3199.218750; 1.15037E-4
3205.078125; 1.17751E-4
3210.937500; 1.15252E-4
3216.796875; 1.13441E-4
3222.656250; 1.00061E-4
3228.515625; 9.59137E-5
3234.375000; 1.00398E-4
3240.234375; 1.06250E-4
3246.093750; 9.77391E-5
3251.953125; 1.00533E-4
3257.812500; 9.90908E-5
3263.671875; 9.96449E-5
3269.531250; 1.03669E-4
3275.390625; 1.05298E-4
3281.250000; 1.08126E-4
3287.109375; 1.05080E-4
3292.968750; 1.00912E-4
3298.828125; 9.94082E-5
3304.687500; 1.03218E-4
3310.546875; 1.10440E-4
3316.406250; 1.07864E-4
3322.265625; 1.15447E-4
3328.125000; 1.08171E-4
3333.984375; 1.03738E-4
3339.843750; 9.83109E-5
3345.703125; 1.01882E-4
3351.562500; 9.54744E-5
3357.421875; 1.04630E-4
3363.281250; 1.05362E-4
3369.140625; 1.04544E-4
3375.000000; 1.04580E-4
3380.859375; 1.07826E-4
3386.718750; 1.10692E-4
3392.578125; 1.13061E-4
3398.437500; 1.09927E-4
3404.296875; 1.01500E-4
3410.156250; 9.99355E-5
3416.015625; 9.37928E-5
3421.875000; 1.01990E-4
3427.734375; 1.10071E-4
3433.593750; 1.15204E-4
3439.453125; 1.10925E-4
3445.312500; 1.04667E-4
3451.171875; 1.08351E-4
3457.031250; 1.01917E-4
3462.890625; 1.03239E-4
3468.750000; 1.01744E-4
3474.609375; 1.00117E-4
3480.468750; 1.05408E-4
3486.328125; 9.87336E-5
3492.187500; 9.71862E-5
3498.046875; 1.02880E-4
3503.906250; 1.06379E-4
3509.765625; 1.06321E-4
3515.625000; 1.15739E-4
3521.484375; 1.16659E-4
3527.343750; 1.03520E-4
3533.203125; 1.03542E-4
3539.062500; 1.05855E-4
3544.921875; 1.14239E-4
3550.781250; 1.09531E-4
3556.640625; 1.10931E-4
3562.500000; 1.17873E-4
3568.359375; 1.08431E-4
3574.218750; 1.09895E-4
3580.078125; 1.06413E-4
3585.937500; 1.02697E-4
3591.796875; 1.09647E-4
3597.656250; 1.18215E-4
3603.515625; 1.16441E-4
3609.375000; 1.10856E-4
3615.234375; 1.09664E-4
3621.093750; 1.04721E-4
3626.953125; 1.06737E-4
3632.812500; 1.05773E-4
3638.671875; 9.61245E-5
3644.531250; 1.08389E-4
3650.390625; 1.10728E-4
3656.250000; 1.08879E-4
3662.109375; 1.06145E-4
3667.968750; 9.22411E-5
3673.828125; 9.78109E-5
3679.687500; 9.13177E-5
3685.546875; 9.46824E-5
3691.406250; 1.01495E-4
3697.265625; 9.92420E-5
3703.125000; 1.00362E-4
3708.984375; 1.01218E-4
3714.843750; 9.86249E-5
3720.703125; 1.00053E-4
3726.562500; 1.05000E-4
3732.421875; 1.08780E-4
3738.281250; 9.74957E-5
3744.140625; 1.07702E-4
3750.000000; 1.03740E-4
3755.859375; 9.49718E-5
3761.718750; 1.06180E-4
3767.578125; 1.08224E-4
3773.437500; 1.04236E-4
3779.296875; 9.88327E-5
3785.156250; 1.11500E-4
3791.015625; 1.10673E-4
3796.875000; 1.01314E-4
3802.734375; 9.99075E-5
3808.593750; 1.05789E-4
3814.453125; 1.06709E-4
3820.312500; 1.08270E-4
3826.171875; 9.88115E-5
3832.031250; 9.54925E-5
3837.890625; 9.94591E-5
3843.750000; 9.80620E-5
3849.609375; 1.07369E-4
3855.468750; 1.09851E-4
3861.328125; 1.24780E-4
3867.187500; 1.14674E-4
3873.046875; 1.05242E-4
3878.906250; 1.11786E-4
3884.765625; 1.00465E-4
3890.625000; 9.49041E-5
3896.484375; 9.72652E-5
3902.343750; 1.14973E-4
3908.203125; 1.05520E-4
3914.062500; 1.05165E-4
3919.921875; 1.08556E-4
3925.781250; 1.13239E-4
3931.640625; 1.01299E-4
3937.500000; 9.93579E-5
3943.359375; 1.03157E-4
3949.218750; 1.12119E-4
3955.078125; 1.19985E-4
3960.937500; 1.16961E-4
3966.796875; 1.04127E-4
3972.656250; 1.03055E-4
3978.515625; 1.14224E-4
3984.375000; 1.16739E-4
3990.234375; 9.63769E-5
3996.093750; 9.19615E-5
4001.953125; 1.01777E-4
4007.812500; 1.03133E-4
4013.671875; 9.74868E-5
4019.531250; 1.07124E-4
4025.390625; 1.04105E-4
4031.250000; 1.06937E-4
4037.109375; 1.08653E-4
4042.968750; 9.72245E-5
4048.828125; 1.00575E-4
4054.687500; 1.06726E-4
4060.546875; 1.13727E-4
4066.406250; 1.03931E-4
4072.265625; 1.00722E-4
4078.125000; 9.19932E-5
4083.984375; 9.25633E-5
4089.843750; 1.01494E-4
4095.703125; 1.08581E-4
4101.562500; 1.06787E-4
4107.421875; 9.88308E-5
4113.281250; 9.37829E-5
4119.140625; 9.85956E-5
4125.000000; 1.09995E-4
4130.859375; 1.13845E-4
4136.718750; 1.03206E-4
4142.578125; 9.17369E-5
4148.437500; 9.90055E-5
4154.296875; 1.02295E-4
4160.156250; 1.06930E-4
4166.015625; 1.01498E-4
4171.875000; 9.76295E-5
4177.734375; 1.04790E-4
4183.593750; 1.04492E-4
4189.453125; 1.04322E-4
4195.312500; 1.08135E-4
4201.171875; 1.02933E-4
4207.031250; 1.13285E-4
4212.890625; 9.90738E-5
4218.750000; 9.12583E-5
4224.609375; 9.27622E-5
4230.468750; 9.48994E-5
4236.328125; 9.91197E-5
4242.187500; 1.12221E-4
4248.046875; 1.13514E-4
4253.906250; 1.07593E-4
4259.765625; 1.09092E-4
4265.625000; 1.07655E-4
4271.484375; 1.14637E-4
4277.343750; 1.07929E-4
4283.203125; 1.04918E-4
4289.062500; 9.93095E-5
4294.921875; 1.09613E-4
4300.781250; 1.10564E-4
4306.640625; 1.04254E-4
4312.500000; 1.06756E-4
4318.359375; 1.05568E-4
4324.218750; 1.06006E-4
4330.078125; 1.05456E-4
4335.937500; 1.05396E-4
4341.796875; 1.01998E-4
4347.656250; 1.11122E-4
4353.515625; 1.07181E-4
4359.375000; 9.56221E-5
4365.234375; 1.01179E-4
4371.093750; 1.08903E-4
4376.953125; 1.02543E-4
4382.812500; 9.59444E-5
4388.671875; 9.75236E-5
4394.531250; 1.03328E-4
4400.390625; 1.11062E-4
4406.250000; 1.20277E-4
4412.109375; 1.17911E-4
4417.968750; 1.03078E-4
4423.828125; 9.64747E-5
4429.687500; 1.00968E-4
4435.546875; 1.08739E-4
4441.406250; 9.99845E-5
4447.265625; 9.61181E-5
4453.125000; 9.95948E-5
4458.984375; 1.00818E-4
4464.843750; 1.03727E-4
4470.703125; 1.04795E-4
4476.562500; 9.96586E-5
4482.421875; 1.09664E-4
4488.281250; 1.05368E-4
4494.140625; 1.03022E-4
4500.000000; 1.07855E-4
4505.859375; 1.14881E-4
4511.718750; 1.08884E-4
4517.578125; 1.08003E-4
4523.437500; 1.18100E-4
4529.296875; 1.18150E-4
4535.156250; 1.12908E-4
4541.015625; 1.05415E-4
4546.875000; 9.65233E-5
4552.734375; 1.04487E-4
4558.593750; 1.09702E-4
4564.453125; 9.97992E-5
4570.312500; 9.76831E-5
4576.171875; 1.07296E-4
4582.031250; 1.03496E-4
4587.890625; 1.00895E-4
4593.750000; 1.05499E-4
4599.609375; 1.16701E-4
4605.468750; 1.18310E-4
4611.328125; 9.67292E-5
4617.187500; 9.52423E-5
4623.046875; 9.90173E-5
4628.906250; 1.03546E-4
4634.765625; 9.07324E-5
4640.625000; 9.65208E-5
4646.484375; 1.06272E-4
4652.343750; 1.06023E-4
4658.203125; 8.95708E-5
4664.062500; 1.00190E-4
4669.921875; 9.49134E-5
4675.781250; 1.00805E-4
4681.640625; 1.03976E-4
4687.500000; 1.08885E-4
4693.359375; 1.04021E-4
4699.218750; 9.61690E-5
4705.078125; 1.06880E-4
4710.937500; 1.07344E-4
4716.796875; 9.81751E-5
4722.656250; 1.05012E-4
4728.515625; 1.02247E-4
4734.375000; 1.04906E-4
4740.234375; 1.01086E-4
4746.093750; 1.01785E-4
4751.953125; 1.07972E-4
4757.812500; 1.10911E-4
4763.671875; 1.06920E-4
4769.531250; 1.04532E-4
4775.390625; 1.02701E-4
4781.250000; 9.38426E-5
4787.109375; 9.36260E-5
4792.968750; 1.08327E-4
4798.828125; 1.02838E-4
4804.687500; 9.79235E-5
4810.546875; 9.60274E-5
4816.406250; 9.81716E-5
4822.265625; 9.94451E-5
4828.125000; 1.05782E-4
4833.984375; 9.91746E-5
4839.843750; 9.85947E-5
4845.703125; 1.11035E-4
4851.562500; 1.11275E-4
4857.421875; 1.07196E-4
4863.281250; 9.67848E-5
4869.140625; 9.94775E-5
4875.000000; 1.07484E-4
4880.859375; 1.13220E-4
4886.718750; 1.04261E-4
4892.578125; 9.98228E-5
4898.437500; 9.54281E-5
4904.296875; 1.05160E-4
4910.156250; 9.59903E-5
4916.015625; 9.42239E-5
4921.875000; 9.81099E-5
4927.734375; 9.53305E-5
4933.593750; 1.02840E-4
4939.453125; 1.02409E-4
4945.312500; 9.57596E-5
4951.171875; 9.26896E-5
4957.031250; 9.71710E-5
4962.890625; 1.04020E-4
4968.750000; 9.93605E-5
4974.609375; 1.00647E-4
4980.468750; 9.84782E-5
4986.328125; 1.06631E-4
4992.187500; 1.15577E-4
4998.046875; 1.10439E-4
5003.906250; 1.12148E-4
5009.765625; 1.14772E-4
5015.625000; 1.12409E-4
5021.484375; 1.13453E-4
5027.343750; 1.08845E-4
5033.203125; 1.00336E-4
5039.062500; 9.93455E-5
5044.921875; 1.07635E-4
5050.781250; 1.15430E-4
5056.640625; 1.06410E-4
5062.500000; 9.95470E-5
5068.359375; 9.79035E-5
